path_id,path_type,t,k,a,loc,lf,status,from_site,to_site,f_ij,distance_km,base_cost_per_kg,beta,beta_adjusted_cost_per_kg,edge_transport_cost
986,H02_chi2_eta003,4,110,2,7,6,normal,2,4,0,22.9939521853426,4.59879043706853,0.142857142857143,5.91273056194525,0
986,H02_chi2_eta003,4,110,2,7,6,normal,3,1,0,28.2276208210645,5.64552416421289,0.142857142857143,7.25853106827372,0
986,H02_chi2_eta003,4,110,2,7,6,normal,3,2,1.24751122088672,8,1.6,0.142857142857143,2.05714285714286,2.56630879725268
986,H02_chi2_eta003,4,110,2,7,6,normal,3,4,0,27.1343920149121,5.42687840298242,0.142857142857143,6.97741508954882,0
986,H02_chi2_eta003,4,110,2,7,6,normal,4,1,0,24.3883468749663,4.87766937499326,0.142857142857143,6.2712891964199,0
986,H02_chi2_eta003,4,110,2,7,6,normal,4,2,0,22.9939521853426,4.59879043706853,0.142857142857143,5.91273056194525,0
986,H02_chi2_eta003,4,110,2,7,6,normal,4,3,0,27.1343920149121,5.42687840298242,0.142857142857143,6.97741508954882,0
986,H02_chi2_eta003,5,111,2,7,7,loh_demand_stage,1,2,0,28.2276208210645,5.64552416421289,0.171428571428571,7.58113244908589,0
986,H02_chi2_eta003,5,111,2,7,7,loh_demand_stage,1,3,0,28.2276208210645,5.64552416421289,0.171428571428571,7.58113244908589,0
986,H02_chi2_eta003,5,111,2,7,7,loh_demand_stage,1,4,0,24.3883468749663,4.87766937499326,0.171428571428571,6.55001316070523,0
986,H02_chi2_eta003,5,111,2,7,7,loh_demand_stage,2,1,0,28.2276208210645,5.64552416421289,0.171428571428571,7.58113244908589,0
986,H02_chi2_eta003,5,111,2,7,7,loh_demand_stage,2,3,0,8,1.6,0.171428571428571,2.14857142857143,0
986,H02_chi2_eta003,5,111,2,7,7,loh_demand_stage,2,4,0,22.9939521853426,4.59879043706853,0.171428571428571,6.17551858692059,0
986,H02_chi2_eta003,5,111,2,7,7,loh_demand_stage,3,1,0,28.2276208210645,5.64552416421289,0.171428571428571,7.58113244908589,0
986,H02_chi2_eta003,5,111,2,7,7,loh_demand_stage,3,2,0,8,1.6,0.171428571428571,2.14857142857143,0
986,H02_chi2_eta003,5,111,2,7,7,loh_demand_stage,3,4,0,27.1343920149121,5.42687840298242,0.171428571428571,7.28752242686211,0
986,H02_chi2_eta003,5,111,2,7,7,loh_demand_stage,4,1,0,24.3883468749663,4.87766937499326,0.171428571428571,6.55001316070523,0
986,H02_chi2_eta003,5,111,2,7,7,loh_demand_stage,4,2,0,22.9939521853426,4.59879043706853,0.171428571428571,6.17551858692059,0
986,H02_chi2_eta003,5,111,2,7,7,loh_demand_stage,4,3,0,27.1343920149121,5.42687840298242,0.171428571428571,7.28752242686211,0
986,H02_chi2_eta003,6,112,2,7,8,post_absorb,1,2,0,28.2276208210645,5.64552416421289,0.2,7.90373382989805,0
986,H02_chi2_eta003,6,112,2,7,8,post_absorb,1,3,0,28.2276208210645,5.64552416421289,0.2,7.90373382989805,0
986,H02_chi2_eta003,6,112,2,7,8,post_absorb,1,4,0,24.3883468749663,4.87766937499326,0.2,6.82873712499056,0
986,H02_chi2_eta003,6,112,2,7,8,post_absorb,2,1,0,28.2276208210645,5.64552416421289,0.2,7.90373382989805,0
986,H02_chi2_eta003,6,112,2,7,8,post_absorb,2,3,0,8,1.6,0.2,2.24,0
986,H02_chi2_eta003,6,112,2,7,8,post_absorb,2,4,0,22.9939521853426,4.59879043706853,0.2,6.43830661189594,0
986,H02_chi2_eta003,6,112,2,7,8,post_absorb,3,1,0,28.2276208210645,5.64552416421289,0.2,7.90373382989805,0
986,H02_chi2_eta003,6,112,2,7,8,post_absorb,3,2,0,8,1.6,0.2,2.24,0
986,H02_chi2_eta003,6,112,2,7,8,post_absorb,3,4,0,27.1343920149121,5.42687840298242,0.2,7.59762976417539,0
986,H02_chi2_eta003,6,112,2,7,8,post_absorb,4,1,0,24.3883468749663,4.87766937499326,0.2,6.82873712499056,0
986,H02_chi2_eta003,6,112,2,7,8,post_absorb,4,2,0,22.9939521853426,4.59879043706853,0.2,6.43830661189594,0
986,H02_chi2_eta003,6,112,2,7,8,post_absorb,4,3,0,27.1343920149121,5.42687840298242,0.2,7.59762976417539,0
986,H02_chi2_eta003,7,104,2,6,8,post_absorb,1,2,0,28.2276208210645,5.64552416421289,0.188333333333333,7.77200493273308,0
986,H02_chi2_eta003,7,104,2,6,8,post_absorb,1,3,0,28.2276208210645,5.64552416421289,0.188333333333333,7.77200493273308,0
986,H02_chi2_eta003,7,104,2,6,8,post_absorb,1,4,0,24.3883468749663,4.87766937499326,0.188333333333333,6.71492483957405,0
986,H02_chi2_eta003,7,104,2,6,8,post_absorb,2,1,0,28.2276208210645,5.64552416421289,0.188333333333333,7.77200493273308,0
986,H02_chi2_eta003,7,104,2,6,8,post_absorb,2,3,0,8,1.6,0.188333333333333,2.20266666666667,0
986,H02_chi2_eta003,7,104,2,6,8,post_absorb,2,4,0,22.9939521853426,4.59879043706853,0.188333333333333,6.33100150169767,0
986,H02_chi2_eta003,7,104,2,6,8,post_absorb,3,1,0,28.2276208210645,5.64552416421289,0.188333333333333,7.77200493273308,0
986,H02_chi2_eta003,7,104,2,6,8,post_absorb,3,2,0,8,1.6,0.188333333333333,2.20266666666667,0
986,H02_chi2_eta003,7,104,2,6,8,post_absorb,3,4,0,27.1343920149121,5.42687840298242,0.188333333333333,7.47100260143913,0
986,H02_chi2_eta003,7,104,2,6,8,post_absorb,4,1,0,24.3883468749663,4.87766937499326,0.188333333333333,6.71492483957405,0
986,H02_chi2_eta003,7,104,2,6,8,post_absorb,4,2,0,22.9939521853426,4.59879043706853,0.188333333333333,6.33100150169767,0
986,H02_chi2_eta003,7,104,2,6,8,post_absorb,4,3,0,27.1343920149121,5.42687840298242,0.188333333333333,7.47100260143913,0
986,H02_chi2_eta003,8,16,1,2,8,post_absorb,1,2,0,28.2276208210645,5.64552416421289,0,5.64552416421289,0
986,H02_chi2_eta003,8,16,1,2,8,post_absorb,1,3,0,28.2276208210645,5.64552416421289,0,5.64552416421289,0
986,H02_chi2_eta003,8,16,1,2,8,post_absorb,1,4,0,24.3883468749663,4.87766937499326,0,4.87766937499326,0
986,H02_chi2_eta003,8,16,1,2,8,post_absorb,2,1,0,28.2276208210645,5.64552416421289,0,5.64552416421289,0
986,H02_chi2_eta003,8,16,1,2,8,post_absorb,2,3,0,8,1.6,0,1.6,0
986,H02_chi2_eta003,8,16,1,2,8,post_absorb,2,4,0,22.9939521853426,4.59879043706853,0,4.59879043706853,0
986,H02_chi2_eta003,8,16,1,2,8,post_absorb,3,1,0,28.2276208210645,5.64552416421289,0,5.64552416421289,0
986,H02_chi2_eta003,8,16,1,2,8,post_absorb,3,2,0,8,1.6,0,1.6,0
986,H02_chi2_eta003,8,16,1,2,8,post_absorb,3,4,0,27.1343920149121,5.42687840298242,0,5.42687840298242,0
986,H02_chi2_eta003,8,16,1,2,8,post_absorb,4,1,0,24.3883468749663,4.87766937499326,0,4.87766937499326,0
986,H02_chi2_eta003,8,16,1,2,8,post_absorb,4,2,0,22.9939521853426,4.59879043706853,0,4.59879043706853,0
986,H02_chi2_eta003,8,16,1,2,8,post_absorb,4,3,0,27.1343920149121,5.42687840298242,0,5.42687840298242,0
2017,H02_chi2_eta003,1,65,2,2,1,normal,1,2,0,28.2276208210645,5.64552416421289,0,5.64552416421289,0
2017,H02_chi2_eta003,1,65,2,2,1,normal,1,3,0,28.2276208210645,5.64552416421289,0,5.64552416421289,0
2017,H02_chi2_eta003,1,65,2,2,1,normal,1,4,0,24.3883468749663,4.87766937499326,0,4.87766937499326,0
2017,H02_chi2_eta003,1,65,2,2,1,normal,2,1,0,28.2276208210645,5.64552416421289,0,5.64552416421289,0
2017,H02_chi2_eta003,1,65,2,2,1,normal,2,3,0,8,1.6,0,1.6,0
2017,H02_chi2_eta003,1,65,2,2,1,normal,2,4,0,22.9939521853426,4.59879043706853,0,4.59879043706853,0
2017,H02_chi2_eta003,1,65,2,2,1,normal,3,1,0,28.2276208210645,5.64552416421289,0,5.64552416421289,0
2017,H02_chi2_eta003,1,65,2,2,1,normal,3,2,0,8,1.6,0,1.6,0
2017,H02_chi2_eta003,1,65,2,2,1,normal,3,4,0,27.1343920149121,5.42687840298242,0,5.42687840298242,0
2017,H02_chi2_eta003,1,65,2,2,1,normal,4,1,0,24.3883468749663,4.87766937499326,0,4.87766937499326,0
2017,H02_chi2_eta003,1,65,2,2,1,normal,4,2,0,22.9939521853426,4.59879043706853,0,4.59879043706853,0
2017,H02_chi2_eta003,1,65,2,2,1,normal,4,3,0,27.1343920149121,5.42687840298242,0,5.42687840298242,0
2017,H02_chi2_eta003,2,74,2,3,2,normal,1,2,0,28.2276208210645,5.64552416421289,0.0219047619047619,5.89285188950222,0
2017,H02_chi2_eta003,2,74,2,3,2,normal,1,3,0,28.2276208210645,5.64552416421289,0.0219047619047619,5.89285188950222,0
2017,H02_chi2_eta003,2,74,2,3,2,normal,1,4,0,24.3883468749663,4.87766937499326,0.0219047619047619,5.09135774761201,0
2017,H02_chi2_eta003,2,74,2,3,2,normal,2,1,0,28.2276208210645,5.64552416421289,0.0219047619047619,5.89285188950222,0
2017,H02_chi2_eta003,2,74,2,3,2,normal,2,3,0,8,1.6,0.0219047619047619,1.67009523809524,0
2017,H02_chi2_eta003,2,74,2,3,2,normal,2,4,0,22.9939521853426,4.59879043706853,0.0219047619047619,4.80026125621629,0
2017,H02_chi2_eta003,2,74,2,3,2,normal,3,1,0,28.2276208210645,5.64552416421289,0.0219047619047619,5.89285188950222,0
2017,H02_chi2_eta003,2,74,2,3,2,normal,3,2,0,8,1.6,0.0219047619047619,1.67009523809524,0
2017,H02_chi2_eta003,2,74,2,3,2,normal,3,4,0,27.1343920149121,5.42687840298242,0.0219047619047619,5.66462736158927,0
2017,H02_chi2_eta003,2,74,2,3,2,normal,4,1,0,24.3883468749663,4.87766937499326,0.0219047619047619,5.09135774761201,0
2017,H02_chi2_eta003,2,74,2,3,2,normal,4,2,0,22.9939521853426,4.59879043706853,0.0219047619047619,4.80026125621629,0
2017,H02_chi2_eta003,2,74,2,3,2,normal,4,3,0,27.1343920149121,5.42687840298242,0.0219047619047619,5.66462736158927,0
2017,H02_chi2_eta003,3,68,2,2,4,normal,1,2,0,28.2276208210645,5.64552416421289,0.0607142857142857,6.33105209843874,0
2017,H02_chi2_eta003,3,68,2,2,4,normal,1,3,0,28.2276208210645,5.64552416421289,0.0607142857142857,6.33105209843874,0
2017,H02_chi2_eta003,3,68,2,2,4,normal,1,4,0,24.3883468749663,4.87766937499326,0.0607142857142857,5.46995779909958,0
2017,H02_chi2_eta003,3,68,2,2,4,normal,2,1,3.63965844627538,28.2276208210645,5.64552416421289,0.0607142857142857,6.33105209843874,23.042867243892
2017,H02_chi2_eta003,3,68,2,2,4,normal,2,3,0,8,1.6,0.0607142857142857,1.79428571428571,0
2017,H02_chi2_eta003,3,68,2,2,4,normal,2,4,6.82649814937672,22.9939521853426,4.59879043706853,0.0607142857142857,5.15721499014113,35.2057185861363
2017,H02_chi2_eta003,3,68,2,2,4,normal,3,1,21.1521406835056,28.2276208210645,5.64552416421289,0.0607142857142857,6.33105209843874,133.91530466078
2017,H02_chi2_eta003,3,68,2,2,4,normal,3,2,0,8,1.6,0.0607142857142857,1.79428571428571,0
2017,H02_chi2_eta003,3,68,2,2,4,normal,3,4,0,27.1343920149121,5.42687840298242,0.0607142857142857,6.08585649477314,0
2017,H02_chi2_eta003,3,68,2,2,4,normal,4,1,0,24.3883468749663,4.87766937499326,0.0607142857142857,5.46995779909958,0
2017,H02_chi2_eta003,3,68,2,2,4,normal,4,2,0,22.9939521853426,4.59879043706853,0.0607142857142857,5.15721499014113,0
2017,H02_chi2_eta003,3,68,2,2,4,normal,4,3,0,27.1343920149121,5.42687840298242,0.0607142857142857,6.08585649477314,0
2017,H02_chi2_eta003,4,151,3,5,7,loh_demand_stage,1,2,0,28.2276208210645,5.64552416421289,0.302857142857143,9.06509880082185,0
2017,H02_chi2_eta003,4,151,3,5,7,loh_demand_stage,1,3,0,28.2276208210645,5.64552416421289,0.302857142857143,9.06509880082185,0
2017,H02_chi2_eta003,4,151,3,5,7,loh_demand_stage,1,4,0,24.3883468749663,4.87766937499326,0.302857142857143,7.83214339641774,0
2017,H02_chi2_eta003,4,151,3,5,7,loh_demand_stage,2,1,0,28.2276208210645,5.64552416421289,0.302857142857143,9.06509880082185,0
2017,H02_chi2_eta003,4,151,3,5,7,loh_demand_stage,2,3,0,8,1.6,0.302857142857143,2.56914285714286,0
2017,H02_chi2_eta003,4,151,3,5,7,loh_demand_stage,2,4,0,22.9939521853426,4.59879043706853,0.302857142857143,7.38434350180717,0
2017,H02_chi2_eta003,4,151,3,5,7,loh_demand_stage,3,1,0,28.2276208210645,5.64552416421289,0.302857142857143,9.06509880082185,0
2017,H02_chi2_eta003,4,151,3,5,7,loh_demand_stage,3,2,0,8,1.6,0.302857142857143,2.56914285714286,0
2017,H02_chi2_eta003,4,151,3,5,7,loh_demand_stage,3,4,0,27.1343920149121,5.42687840298242,0.302857142857143,8.7140161785032,0
2017,H02_chi2_eta003,4,151,3,5,7,loh_demand_stage,4,1,0,24.3883468749663,4.87766937499326,0.302857142857143,7.83214339641774,0
2017,H02_chi2_eta003,4,151,3,5,7,loh_demand_stage,4,2,0,22.9939521853426,4.59879043706853,0.302857142857143,7.38434350180717,0
2017,H02_chi2_eta003,4,151,3,5,7,loh_demand_stage,4,3,0,27.1343920149121,5.42687840298242,0.302857142857143,8.7140161785032,0
2017,H02_chi2_eta003,5,168,3,7,8,post_absorb,1,2,0,28.2276208210645,5.64552416421289,0.4,10.1619434955832,0
2017,H02_chi2_eta003,5,168,3,7,8,post_absorb,1,3,0,28.2276208210645,5.64552416421289,0.4,10.1619434955832,0
2017,H02_chi2_eta003,5,168,3,7,8,post_absorb,1,4,0,24.3883468749663,4.87766937499326,0.4,8.77980487498786,0
2017,H02_chi2_eta003,5,168,3,7,8,post_absorb,2,1,0,28.2276208210645,5.64552416421289,0.4,10.1619434955832,0
2017,H02_chi2_eta003,5,168,3,7,8,post_absorb,2,3,0,8,1.6,0.4,2.88,0
2017,H02_chi2_eta003,5,168,3,7,8,post_absorb,2,4,0,22.9939521853426,4.59879043706853,0.4,8.27782278672335,0
2017,H02_chi2_eta003,5,168,3,7,8,post_absorb,3,1,0,28.2276208210645,5.64552416421289,0.4,10.1619434955832,0
2017,H02_chi2_eta003,5,168,3,7,8,post_absorb,3,2,0,8,1.6,0.4,2.88,0
2017,H02_chi2_eta003,5,168,3,7,8,post_absorb,3,4,0,27.1343920149121,5.42687840298242,0.4,9.76838112536835,0
2017,H02_chi2_eta003,5,168,3,7,8,post_absorb,4,1,0,24.3883468749663,4.87766937499326,0.4,8.77980487498786,0
2017,H02_chi2_eta003,5,168,3,7,8,post_absorb,4,2,0,22.9939521853426,4.59879043706853,0.4,8.27782278672335,0
2017,H02_chi2_eta003,5,168,3,7,8,post_absorb,4,3,0,27.1343920149121,5.42687840298242,0.4,9.76838112536835,0
2017,H02_chi2_eta003,6,160,3,6,8,post_absorb,1,2,0,28.2276208210645,5.64552416421289,0.376666666666667,9.89848570125327,0
2017,H02_chi2_eta003,6,160,3,6,8,post_absorb,1,3,0,28.2276208210645,5.64552416421289,0.376666666666667,9.89848570125327,0
2017,H02_chi2_eta003,6,160,3,6,8,post_absorb,1,4,0,24.3883468749663,4.87766937499326,0.376666666666667,8.55218030415484,0
2017,H02_chi2_eta003,6,160,3,6,8,post_absorb,2,1,0,28.2276208210645,5.64552416421289,0.376666666666667,9.89848570125327,0
2017,H02_chi2_eta003,6,160,3,6,8,post_absorb,2,3,0,8,1.6,0.376666666666667,2.80533333333333,0
2017,H02_chi2_eta003,6,160,3,6,8,post_absorb,2,4,0,22.9939521853426,4.59879043706853,0.376666666666667,8.06321256632681,0
2017,H02_chi2_eta003,6,160,3,6,8,post_absorb,3,1,0,28.2276208210645,5.64552416421289,0.376666666666667,9.89848570125327,0
2017,H02_chi2_eta003,6,160,3,6,8,post_absorb,3,2,0,8,1.6,0.376666666666667,2.80533333333333,0
2017,H02_chi2_eta003,6,160,3,6,8,post_absorb,3,4,0,27.1343920149121,5.42687840298242,0.376666666666667,9.51512679989584,0
2017,H02_chi2_eta003,6,160,3,6,8,post_absorb,4,1,0,24.3883468749663,4.87766937499326,0.376666666666667,8.55218030415484,0
2017,H02_chi2_eta003,6,160,3,6,8,post_absorb,4,2,0,22.9939521853426,4.59879043706853,0.376666666666667,8.06321256632681,0
2017,H02_chi2_eta003,6,160,3,6,8,post_absorb,4,3,0,27.1343920149121,5.42687840298242,0.376666666666667,9.51512679989584,0
2017,H02_chi2_eta003,7,168,3,7,8,post_absorb,1,2,0,28.2276208210645,5.64552416421289,0.4,10.1619434955832,0
2017,H02_chi2_eta003,7,168,3,7,8,post_absorb,1,3,0,28.2276208210645,5.64552416421289,0.4,10.1619434955832,0
2017,H02_chi2_eta003,7,168,3,7,8,post_absorb,1,4,0,24.3883468749663,4.87766937499326,0.4,8.77980487498786,0
2017,H02_chi2_eta003,7,168,3,7,8,post_absorb,2,1,0,28.2276208210645,5.64552416421289,0.4,10.1619434955832,0
2017,H02_chi2_eta003,7,168,3,7,8,post_absorb,2,3,0,8,1.6,0.4,2.88,0
2017,H02_chi2_eta003,7,168,3,7,8,post_absorb,2,4,0,22.9939521853426,4.59879043706853,0.4,8.27782278672335,0
2017,H02_chi2_eta003,7,168,3,7,8,post_absorb,3,1,0,28.2276208210645,5.64552416421289,0.4,10.1619434955832,0
2017,H02_chi2_eta003,7,168,3,7,8,post_absorb,3,2,0,8,1.6,0.4,2.88,0
2017,H02_chi2_eta003,7,168,3,7,8,post_absorb,3,4,0,27.1343920149121,5.42687840298242,0.4,9.76838112536835,0
2017,H02_chi2_eta003,7,168,3,7,8,post_absorb,4,1,0,24.3883468749663,4.87766937499326,0.4,8.77980487498786,0
2017,H02_chi2_eta003,7,168,3,7,8,post_absorb,4,2,0,22.9939521853426,4.59879043706853,0.4,8.27782278672335,0
2017,H02_chi2_eta003,7,168,3,7,8,post_absorb,4,3,0,27.1343920149121,5.42687840298242,0.4,9.76838112536835,0
2017,H02_chi2_eta003,8,160,3,6,8,post_absorb,1,2,0,28.2276208210645,5.64552416421289,0.376666666666667,9.89848570125327,0
2017,H02_chi2_eta003,8,160,3,6,8,post_absorb,1,3,0,28.2276208210645,5.64552416421289,0.376666666666667,9.89848570125327,0
2017,H02_chi2_eta003,8,160,3,6,8,post_absorb,1,4,0,24.3883468749663,4.87766937499326,0.376666666666667,8.55218030415484,0
2017,H02_chi2_eta003,8,160,3,6,8,post_absorb,2,1,0,28.2276208210645,5.64552416421289,0.376666666666667,9.89848570125327,0
2017,H02_chi2_eta003,8,160,3,6,8,post_absorb,2,3,0,8,1.6,0.376666666666667,2.80533333333333,0
2017,H02_chi2_eta003,8,160,3,6,8,post_absorb,2,4,0,22.9939521853426,4.59879043706853,0.376666666666667,8.06321256632681,0
2017,H02_chi2_eta003,8,160,3,6,8,post_absorb,3,1,0,28.2276208210645,5.64552416421289,0.376666666666667,9.89848570125327,0
2017,H02_chi2_eta003,8,160,3,6,8,post_absorb,3,2,0,8,1.6,0.376666666666667,2.80533333333333,0
2017,H02_chi2_eta003,8,160,3,6,8,post_absorb,3,4,0,27.1343920149121,5.42687840298242,0.376666666666667,9.51512679989584,0
2017,H02_chi2_eta003,8,160,3,6,8,post_absorb,4,1,0,24.3883468749663,4.87766937499326,0.376666666666667,8.55218030415484,0
2017,H02_chi2_eta003,8,160,3,6,8,post_absorb,4,2,0,22.9939521853426,4.59879043706853,0.376666666666667,8.06321256632681,0
2017,H02_chi2_eta003,8,160,3,6,8,post_absorb,4,3,0,27.1343920149121,5.42687840298242,0.376666666666667,9.51512679989584,0
5380,H02_chi2_eta003,1,65,2,2,1,normal,1,2,0,28.2276208210645,5.64552416421289,0,5.64552416421289,0
5380,H02_chi2_eta003,1,65,2,2,1,normal,1,3,0,28.2276208210645,5.64552416421289,0,5.64552416421289,0
5380,H02_chi2_eta003,1,65,2,2,1,normal,1,4,0,24.3883468749663,4.87766937499326,0,4.87766937499326,0
5380,H02_chi2_eta003,1,65,2,2,1,normal,2,1,0,28.2276208210645,5.64552416421289,0,5.64552416421289,0
5380,H02_chi2_eta003,1,65,2,2,1,normal,2,3,0,8,1.6,0,1.6,0
5380,H02_chi2_eta003,1,65,2,2,1,normal,2,4,0,22.9939521853426,4.59879043706853,0,4.59879043706853,0
5380,H02_chi2_eta003,1,65,2,2,1,normal,3,1,0,28.2276208210645,5.64552416421289,0,5.64552416421289,0
5380,H02_chi2_eta003,1,65,2,2,1,normal,3,2,0,8,1.6,0,1.6,0
5380,H02_chi2_eta003,1,65,2,2,1,normal,3,4,0,27.1343920149121,5.42687840298242,0,5.42687840298242,0
5380,H02_chi2_eta003,1,65,2,2,1,normal,4,1,0,24.3883468749663,4.87766937499326,0,4.87766937499326,0
5380,H02_chi2_eta003,1,65,2,2,1,normal,4,2,0,22.9939521853426,4.59879043706853,0,4.59879043706853,0
5380,H02_chi2_eta003,1,65,2,2,1,normal,4,3,0,27.1343920149121,5.42687840298242,0,5.42687840298242,0
5380,H02_chi2_eta003,2,66,2,2,2,normal,1,2,0,28.2276208210645,5.64552416421289,0.0202380952380952,5.87403347562151,0
5380,H02_chi2_eta003,2,66,2,2,2,normal,1,3,0,28.2276208210645,5.64552416421289,0.0202380952380952,5.87403347562151,0
5380,H02_chi2_eta003,2,66,2,2,2,normal,1,4,0,24.3883468749663,4.87766937499326,0.0202380952380952,5.07509884969536,0
5380,H02_chi2_eta003,2,66,2,2,2,normal,2,1,0,28.2276208210645,5.64552416421289,0.0202380952380952,5.87403347562151,0
5380,H02_chi2_eta003,2,66,2,2,2,normal,2,3,0,8,1.6,0.0202380952380952,1.6647619047619,0
5380,H02_chi2_eta003,2,66,2,2,2,normal,2,4,0,22.9939521853426,4.59879043706853,0.0202380952380952,4.78493195475939,0
5380,H02_chi2_eta003,2,66,2,2,2,normal,3,1,0,28.2276208210645,5.64552416421289,0.0202380952380952,5.87403347562151,0
5380,H02_chi2_eta003,2,66,2,2,2,normal,3,2,0,8,1.6,0.0202380952380952,1.6647619047619,0
