path_id,path_type,t,k,a,loc,lf,status,beta,stage_cost,ordinary_stage_cost,loh_demand_cost,theta_value,x_total_before,x_total_after,delta_x_total,production_total,normal_served_total,normal_shortage_total,htt_in_total,htt_out_total,htt_transport_total,TerminalLOH_total,terminal_shortage_total,terminal_surplus_total
986,H02_saa,1,65,2,2,1,normal,0,2328.18791403364,2328.18791403364,0,11107.665720978,166.638409272046,271.358280672679,104.719871400632,120.12,15.4001285993677,0,0,0,0,0,0,166.638409272046
986,H02_saa,2,83,2,4,3,normal,0.0471428571428571,4926.60425507548,4926.60425507548,0,6062.13952306518,271.358280672679,341.685101509697,70.3268208370186,120.12,49.7931791629814,0,0,0,0,0,0,271.358280672679
986,H02_saa,3,109,2,7,5,normal,0.114285714285714,507.081807670757,507.081807670757,0,3378.05685611958,341.685101509697,285.299160291768,-56.3859412179295,0.152067151105516,56.538008369035,0,73.7359588209277,73.7359588209276,73.7359588209277,0,0,341.685101509697
986,H02_saa,4,110,2,7,6,normal,0.142857142857143,1213.21203665274,1213.21203665274,0,876.982243686993,285.299160291768,325.123421432721,39.8242611409534,62.0929450095692,22.2686838686158,0,0.0753559652177103,0.0753559652177103,0.0753559652177103,0,0,285.299160291768
986,H02_saa,5,111,2,7,7,loh_demand_stage,0.171428571428571,0,0,0,0,325.123421432721,325.123421432721,0,0,0,0,0,0,0,0,0,325.123421432721
986,H02_saa,6,112,2,7,8,post_absorb,0.2,0,0,0,0,325.123421432721,325.123421432721,0,0,0,0,0,0,0,0,0,325.123421432721
986,H02_saa,7,104,2,6,8,post_absorb,0.188333333333333,0,0,0,0,325.123421432721,325.123421432721,0,0,0,0,0,0,0,0,0,325.123421432721
986,H02_saa,8,16,1,2,8,post_absorb,0,0,0,0,0,325.123421432721,325.123421432721,0,0,0,0,0,0,0,0,0,325.123421432721
2017,H02_saa,1,65,2,2,1,normal,0,2328.18791403364,2328.18791403364,0,11107.665720978,166.638409272046,271.358280672679,104.719871400632,120.12,15.4001285993677,0,0,0,0,0,0,166.638409272046
2017,H02_saa,2,74,2,3,2,normal,0.0219047619047619,4434.59857150964,4434.59857150964,0,6565.72143560081,271.358280672679,329.662029571937,58.3037488992586,108.09692806224,49.7931791629814,0,0,0,0,0,0,271.358280672679
2017,H02_saa,3,68,2,2,4,normal,0.0607142857142857,2737.63223745997,2737.63223745997,0,3715.44833722268,329.662029571937,339.937728690106,10.2756991181685,66.8137074872035,56.538008369035,0,15.3074799663222,15.3074799663222,15.3074799663222,0,0,329.662029571937
2017,H02_saa,4,151,3,5,7,loh_demand_stage,0.302857142857143,71299.1029749374,0,71299.1029749374,0,339.937728690106,339.937728690106,0,0,0,0,0,0,0,325.668930529416,35.6495514874687,49.918349648158
2017,H02_saa,5,168,3,7,8,post_absorb,0.4,0,0,0,0,339.937728690106,339.937728690106,0,0,0,0,0,0,0,0,0,339.937728690106
2017,H02_saa,6,160,3,6,8,post_absorb,0.376666666666667,0,0,0,0,339.937728690106,339.937728690106,0,0,0,0,0,0,0,0,0,339.937728690106
2017,H02_saa,7,168,3,7,8,post_absorb,0.4,0,0,0,0,339.937728690106,339.937728690106,0,0,0,0,0,0,0,0,0,339.937728690106
2017,H02_saa,8,160,3,6,8,post_absorb,0.376666666666667,0,0,0,0,339.937728690106,339.937728690106,0,0,0,0,0,0,0,0,0,339.937728690106
5380,H02_saa,1,65,2,2,1,normal,0,2328.18791403364,2328.18791403364,0,11107.665720978,166.638409272046,271.358280672679,104.719871400632,120.12,15.4001285993677,0,0,0,0,0,0,166.638409272046
5380,H02_saa,2,66,2,2,2,normal,0.0202380952380952,4408.34493103383,4408.34493103383,0,6679.53109278984,271.358280672679,329.020473145635,57.6621924729569,107.455371635938,49.7931791629814,0,0,0,0,0,0,271.358280672679
5380,H02_saa,3,117,3,1,5,normal,0.148571428571429,16357.8134461645,16357.8134461645,0,23237.5182617412,329.020473145635,449.140473145635,120.12,120.12,0,56.538008369035,44.3256965176481,44.3256965176481,44.3256965176481,0,0,329.020473145635
5380,H02_saa,4,150,3,5,6,normal,0.252380952380952,2570.15690436592,2570.15690436592,0,3547.24183875726,449.140473145635,546.99178927702,97.8513161313842,120.12,22.2686838686158,0,30.5872779397568,30.5872779397568,30.5872779397568,0,0,449.140473145635
5380,H02_saa,5,167,3,7,7,loh_demand_stage,0.342857142857143,0,0,0,0,546.99178927702,546.99178927702,0,0,0,0,0,0,0,185.745847312004,0,361.245941965016
5380,H02_saa,6,112,2,7,8,post_absorb,0.2,0,0,0,0,546.99178927702,546.99178927702,0,0,0,0,0,0,0,0,0,546.99178927702
5380,H02_saa,7,80,2,3,8,post_absorb,0.153333333333333,0,0,0,0,546.99178927702,546.99178927702,0,0,0,0,0,0,0,0,0,546.99178927702
5380,H02_saa,8,64,2,1,8,post_absorb,0.13,0,0,0,0,546.99178927702,546.99178927702,0,0,0,0,0,0,0,0,0,546.99178927702
6826,H02_saa,1,65,2,2,1,normal,0,2328.18791403364,2328.18791403364,0,11107.665720978,166.638409272046,271.358280672679,104.719871400632,120.12,15.4001285993677,0,0,0,0,0,0,166.638409272046
6826,H02_saa,2,75,2,3,3,normal,0.0438095238095238,4926.60425507548,4926.60425507548,0,6267.28319042124,271.358280672679,341.685101509697,70.3268208370186,120.12,49.7931791629814,0,0,0,0,0,0,271.358280672679
6826,H02_saa,3,117,3,1,5,normal,0.148571428571429,16500.7084853201,16500.7084853201,0,18971.0177143601,341.685101509697,461.805101509697,120.12,120.12,0,56.538008369035,65.3842484408945,65.3842484408945,65.3842484408945,0,0,341.685101509697
6826,H02_saa,4,134,3,3,6,normal,0.219047619047619,4736.57503485351,4736.57503485351,0,827.467968406196,461.805101509697,571.595179852672,109.790078342975,120.12,10.3299216570252,11.9387622115907,2.44369835259692,2.44369835259692,2.44369835259692,0,0,461.805101509697
6826,H02_saa,5,143,3,4,7,loh_demand_stage,0.282857142857143,0,0,0,0,571.595179852672,571.595179852672,0,0,0,0,0,0,0,355.126421733082,0,216.46875811959
6826,H02_saa,6,184,4,2,8,post_absorb,0.425,0,0,0,0,571.595179852672,571.595179852672,0,0,0,0,0,0,0,0,0,571.595179852672
6826,H02_saa,7,192,4,3,8,post_absorb,0.46,0,0,0,0,571.595179852672,571.595179852672,0,0,0,0,0,0,0,0,0,571.595179852672
6826,H02_saa,8,208,4,5,8,post_absorb,0.53,0,0,0,0,571.595179852672,571.595179852672,0,0,0,0,0,0,0,0,0,571.595179852672
9114,H02_saa,1,65,2,2,1,normal,0,2328.18791403364,2328.18791403364,0,11107.665720978,166.638409272046,271.358280672679,104.719871400632,120.12,15.4001285993677,0,0,0,0,0,0,166.638409272046
9114,H02_saa,2,58,2,1,2,normal,0.0185714285714286,4533.50953744074,4533.50953744074,0,6586.72302430624,271.358280672679,332.079102582566,60.7208219098875,110.514001072869,49.7931791629814,0,0,0,0,0,0,271.358280672679
9114,H02_saa,3,67,2,2,3,normal,0.0404761904761905,1853.91705471068,1853.91705471068,0,4570.51487651724,332.079102582566,322.341094213531,-9.73800836903502,46.8,56.538008369035,0,0,0,0,0,0,332.079102582566
9114,H02_saa,4,116,3,1,4,normal,0.111428571428571,6944.20843805486,6944.20843805486,0,16831.6149164991,322.341094213531,442.461094213531,120.12,120.12,0,22.2686838686158,23.4197157387124,23.4197157387124,23.4197157387124,0,0,322.341094213531
9114,H02_saa,5,134,3,3,6,normal,0.219047619047619,8208.43862628287,8208.43862628287,0,2852.65972774008,442.461094213531,562.581094213531,120.12,120.12,0,15.4001285993677,25.7588935766996,25.7588935766996,25.7588935766996,0,0,442.461094213531
9114,H02_saa,6,71,2,2,7,loh_demand_stage,0.121428571428571,0,0,0,0,562.581094213531,562.581094213531,0,0,0,0,0,0,0,0,0,562.581094213531
9114,H02_saa,7,40,1,5,8,post_absorb,0,0,0,0,0,562.581094213531,562.581094213531,0,0,0,0,0,0,0,0,0,562.581094213531
9114,H02_saa,8,16,1,2,8,post_absorb,0,0,0,0,0,562.581094213531,562.581094213531,0,0,0,0,0,0,0,0,0,562.581094213531
