path_id,terminal_hit,terminal_stage,terminal_state,htt_saa,production_saa,gap_saa,final_inventory_saa,operating_cost_saa,ordinary_shortage_saa,htt_dro,production_dro,gap_dro,final_inventory_dro,operating_cost_dro,ordinary_shortage_dro,late_htt_saa,late_htt_dro,focus_htt_saa,focus_htt_dro,delta_inventory,other_site_surplus_dro,statically_coverable_gap_dro,selected,selected_classes,selection_reason,tie_break
5380,1,5.0,14.0,74.9129744574049,467.815371635938,0.0,546.99178927702,25664.5031955979,56.538008369035,119.115587177986,480.48,0.0,561.758923201945,26926.4966210985,58.6405139298984,74.91297445740484,119.11558717798553,58.15297638419682,85.1576577124644,14.76713392492502,262.2744539776393,0.0,1,A;B,A rank 2 by late_htt_dro=119.116 | B rank 2 by focus_htt_dro=85.1577,"ranking metric descending, then path_id ascending; classes fixed before replay"
986,1,5.0,7.0,73.8113147861454,302.485012160675,0.0,325.123421432721,8975.08601343261,0.0,57.7018997235524,405.821166520283,0.0,428.459575792329,12116.1460173726,0.0,73.81131478614542,57.7018997235524,73.73595882092769,53.018656147500366,103.33615435960803,428.4595757923298,0.0,1,C,C rank 1 by delta_inventory=103.336,"ranking metric descending, then path_id ascending; classes fixed before replay"
2017,1,4.0,12.0,15.3074799663222,295.030635549443,35.6495514874687,339.937728690106,9500.41872300324,0.0,31.6182972791577,318.123586226423,66.1019655600966,363.030679367085,10523.536114229,0.0,15.30747996632222,31.6182972791577,15.30747996632222,31.6182972791577,23.092950676979,46.7681713867848,46.7681713867848,1,D,D rank 1 by statically_coverable_gap_dro=46.7682,"ranking metric descending, then path_id ascending; classes fixed before replay"
9114,1,6.0,2.0,49.178609315412,517.674001072869,0.0,562.581094213531,23868.2615705228,37.6688124679836,31.9010137094452,550.68,0.0,583.31565142148,22613.8032360123,25.3973707488012,49.17860931541199,31.901013709445138,7.42517871081101,3.70128912352434,20.734557207949024,472.8499300909971,0.0,1,E,E rank 1 by production_dro=550.68,"ranking metric descending, then path_id ascending; classes fixed before replay"
6826,1,5.0,11.0,67.8279467934914,480.48,0.0,571.595179852672,28492.0756892827,68.4767705806257,125.637994561991,480.48,0.0,581.925101509697,31007.0162559234,78.8066922376509,67.82794679349142,125.63799456199116,41.8816995554054,85.1576577124644,10.329921657025011,185.88464922377727,0.0,1,A;B,A rank 1 by late_htt_dro=125.638 | B rank 4 by focus_htt_dro=85.1577,"ranking metric descending, then path_id ascending; classes fixed before replay"
