scope,initial_state_id,sample_id_r,path_id_r,sample_id_s,path_id_s,T_id,T_label,distance_metric,distance,low_positive_distance_q25,Q_r,Q_s,absolute_loss_difference,relative_loss_difference,loss_slope
STATE,7,2,2,1297,1297,4,STEP03YF_PERIOD_R2000,period,0.0159690920798078,0.0368466297213286,0,84.6063627341755,84.6063627341755,1,5298.1323115518
STATE,7,3,3,1297,1297,4,STEP03YF_PERIOD_R2000,period,0.0159690920798078,0.0368466297213286,0,84.6063627341755,84.6063627341755,1,5298.1323115518
STATE,7,4,4,1297,1297,4,STEP03YF_PERIOD_R2000,period,0.0159690920798078,0.0368466297213286,0,84.6063627341755,84.6063627341755,1,5298.1323115518
STATE,7,5,5,1297,1297,4,STEP03YF_PERIOD_R2000,period,0.0159690920798078,0.0368466297213286,0,84.6063627341755,84.6063627341755,1,5298.1323115518
STATE,7,6,6,1297,1297,4,STEP03YF_PERIOD_R2000,period,0.0159690920798078,0.0368466297213286,0,84.6063627341755,84.6063627341755,1,5298.1323115518
STATE,7,7,7,1297,1297,4,STEP03YF_PERIOD_R2000,period,0.0159690920798078,0.0368466297213286,0,84.6063627341755,84.6063627341755,1,5298.1323115518
STATE,7,8,8,1297,1297,4,STEP03YF_PERIOD_R2000,period,0.0159690920798078,0.0368466297213286,0,84.6063627341755,84.6063627341755,1,5298.1323115518
STATE,7,1,1,224,224,4,STEP03YF_PERIOD_R2000,period,0.0172067851856425,0.0368466297213286,0,45936.7545879684,45936.7545879684,1,2669688.38701482
STATE,7,2,2,224,224,4,STEP03YF_PERIOD_R2000,period,0.0172067851856425,0.0368466297213286,0,45936.7545879684,45936.7545879684,1,2669688.38701482
STATE,7,3,3,224,224,4,STEP03YF_PERIOD_R2000,period,0.0172067851856425,0.0368466297213286,0,45936.7545879684,45936.7545879684,1,2669688.38701482
STATE,7,4,4,224,224,4,STEP03YF_PERIOD_R2000,period,0.0172067851856425,0.0368466297213286,0,45936.7545879684,45936.7545879684,1,2669688.38701482
STATE,7,5,5,224,224,4,STEP03YF_PERIOD_R2000,period,0.0172067851856425,0.0368466297213286,0,45936.7545879684,45936.7545879684,1,2669688.38701482
STATE,7,6,6,224,224,4,STEP03YF_PERIOD_R2000,period,0.0172067851856425,0.0368466297213286,0,45936.7545879684,45936.7545879684,1,2669688.38701482
STATE,7,7,7,224,224,4,STEP03YF_PERIOD_R2000,period,0.0172067851856425,0.0368466297213286,0,45936.7545879684,45936.7545879684,1,2669688.38701482
STATE,7,8,8,224,224,4,STEP03YF_PERIOD_R2000,period,0.0172067851856425,0.0368466297213286,0,45936.7545879684,45936.7545879684,1,2669688.38701482
STATE,7,1,1,1136,1136,4,STEP03YF_PERIOD_R2000,period,0.0200901481004033,0.0368466297213286,0,54.5509096364182,54.5509096364182,1,2715.30649569094
STATE,7,2,2,1136,1136,4,STEP03YF_PERIOD_R2000,period,0.0200901481004033,0.0368466297213286,0,54.5509096364182,54.5509096364182,1,2715.30649569094
STATE,7,3,3,1136,1136,4,STEP03YF_PERIOD_R2000,period,0.0200901481004033,0.0368466297213286,0,54.5509096364182,54.5509096364182,1,2715.30649569094
STATE,7,4,4,1136,1136,4,STEP03YF_PERIOD_R2000,period,0.0200901481004033,0.0368466297213286,0,54.5509096364182,54.5509096364182,1,2715.30649569094
STATE,9,1,1,18,18,1,ZERO,aggregate,0.0145356662180111,0.113862718707753,0,29457.4912036658,29457.4912036658,1,2026566.29299627
STATE,9,2,2,18,18,1,ZERO,aggregate,0.0145356662180111,0.113862718707753,0,29457.4912036658,29457.4912036658,1,2026566.29299627
STATE,9,4,4,18,18,1,ZERO,aggregate,0.0145356662180111,0.113862718707753,0,29457.4912036658,29457.4912036658,1,2026566.29299627
STATE,9,5,5,18,18,1,ZERO,aggregate,0.0145356662180111,0.113862718707753,0,29457.4912036658,29457.4912036658,1,2026566.29299627
STATE,9,6,6,18,18,1,ZERO,aggregate,0.0145356662180111,0.113862718707753,0,29457.4912036658,29457.4912036658,1,2026566.29299627
STATE,9,7,7,18,18,1,ZERO,aggregate,0.0145356662180111,0.113862718707753,0,29457.4912036658,29457.4912036658,1,2026566.29299627
STATE,9,8,8,18,18,1,ZERO,aggregate,0.0145356662180111,0.113862718707753,0,29457.4912036658,29457.4912036658,1,2026566.29299627
STATE,9,9,9,18,18,1,ZERO,aggregate,0.0145356662180111,0.113862718707753,0,29457.4912036658,29457.4912036658,1,2026566.29299627
STATE,9,1,1,76,76,1,ZERO,aggregate,0.0235010164271742,0.113862718707753,0,42549.7095164062,42549.7095164062,1,1810547.62666376
STATE,9,2,2,76,76,1,ZERO,aggregate,0.0235010164271742,0.113862718707753,0,42549.7095164062,42549.7095164062,1,1810547.62666376
STATE,9,4,4,76,76,1,ZERO,aggregate,0.0235010164271742,0.113862718707753,0,42549.7095164062,42549.7095164062,1,1810547.62666376
STATE,9,5,5,76,76,1,ZERO,aggregate,0.0235010164271742,0.113862718707753,0,42549.7095164062,42549.7095164062,1,1810547.62666376
STATE,9,6,6,76,76,1,ZERO,aggregate,0.0235010164271742,0.113862718707753,0,42549.7095164062,42549.7095164062,1,1810547.62666376
STATE,9,7,7,76,76,1,ZERO,aggregate,0.0235010164271742,0.113862718707753,0,42549.7095164062,42549.7095164062,1,1810547.62666376
STATE,9,8,8,76,76,1,ZERO,aggregate,0.0235010164271742,0.113862718707753,0,42549.7095164062,42549.7095164062,1,1810547.62666376
STATE,9,9,9,76,76,1,ZERO,aggregate,0.0235010164271742,0.113862718707753,0,42549.7095164062,42549.7095164062,1,1810547.62666376
STATE,9,1,1,320,320,1,ZERO,aggregate,0.0290713324360222,0.113862718707753,0,58914.9824073316,58914.9824073316,1,2026566.29299627
STATE,9,2,2,320,320,1,ZERO,aggregate,0.0290713324360222,0.113862718707753,0,58914.9824073316,58914.9824073316,1,2026566.29299627
STATE,9,4,4,320,320,1,ZERO,aggregate,0.0290713324360222,0.113862718707753,0,58914.9824073316,58914.9824073316,1,2026566.29299627
STATE,9,5,5,320,320,1,ZERO,aggregate,0.0290713324360222,0.113862718707753,0,58914.9824073316,58914.9824073316,1,2026566.29299627
STATE,9,1,1,18,18,1,ZERO,period,0.00484522207267036,0.0379542395692512,0,29457.4912036658,29457.4912036658,1,6079698.87898881
STATE,9,2,2,18,18,1,ZERO,period,0.00484522207267036,0.0379542395692512,0,29457.4912036658,29457.4912036658,1,6079698.87898881
STATE,9,4,4,18,18,1,ZERO,period,0.00484522207267036,0.0379542395692512,0,29457.4912036658,29457.4912036658,1,6079698.87898881
STATE,9,5,5,18,18,1,ZERO,period,0.00484522207267036,0.0379542395692512,0,29457.4912036658,29457.4912036658,1,6079698.87898881
STATE,9,6,6,18,18,1,ZERO,period,0.00484522207267036,0.0379542395692512,0,29457.4912036658,29457.4912036658,1,6079698.87898881
STATE,9,7,7,18,18,1,ZERO,period,0.00484522207267036,0.0379542395692512,0,29457.4912036658,29457.4912036658,1,6079698.87898881
STATE,9,8,8,18,18,1,ZERO,period,0.00484522207267036,0.0379542395692512,0,29457.4912036658,29457.4912036658,1,6079698.87898881
STATE,9,9,9,18,18,1,ZERO,period,0.00484522207267036,0.0379542395692512,0,29457.4912036658,29457.4912036658,1,6079698.87898881
STATE,9,1,1,76,76,1,ZERO,period,0.00940865122042056,0.0379542395692512,0,42549.7095164062,42549.7095164062,1,4522402.68233731
STATE,9,2,2,76,76,1,ZERO,period,0.00940865122042056,0.0379542395692512,0,42549.7095164062,42549.7095164062,1,4522402.68233731
STATE,9,4,4,76,76,1,ZERO,period,0.00940865122042056,0.0379542395692512,0,42549.7095164062,42549.7095164062,1,4522402.68233731
STATE,9,5,5,76,76,1,ZERO,period,0.00940865122042056,0.0379542395692512,0,42549.7095164062,42549.7095164062,1,4522402.68233731
STATE,9,6,6,76,76,1,ZERO,period,0.00940865122042056,0.0379542395692512,0,42549.7095164062,42549.7095164062,1,4522402.68233731
STATE,9,7,7,76,76,1,ZERO,period,0.00940865122042056,0.0379542395692512,0,42549.7095164062,42549.7095164062,1,4522402.68233731
STATE,9,8,8,76,76,1,ZERO,period,0.00940865122042056,0.0379542395692512,0,42549.7095164062,42549.7095164062,1,4522402.68233731
STATE,9,9,9,76,76,1,ZERO,period,0.00940865122042056,0.0379542395692512,0,42549.7095164062,42549.7095164062,1,4522402.68233731
STATE,9,1,1,320,320,1,ZERO,period,0.00969044414534073,0.0379542395692512,0,58914.9824073316,58914.9824073316,1,6079698.87898881
STATE,9,2,2,320,320,1,ZERO,period,0.00969044414534073,0.0379542395692512,0,58914.9824073316,58914.9824073316,1,6079698.87898881
STATE,9,4,4,320,320,1,ZERO,period,0.00969044414534073,0.0379542395692512,0,58914.9824073316,58914.9824073316,1,6079698.87898881
STATE,9,5,5,320,320,1,ZERO,period,0.00969044414534073,0.0379542395692512,0,58914.9824073316,58914.9824073316,1,6079698.87898881
STATE,9,1,1,76,76,2,HALF_CAPACITY,aggregate,0.0235010164271742,0.113862718707753,0,29.6800300863085,29.6800300863085,1,1262.92537934612
STATE,9,2,2,76,76,2,HALF_CAPACITY,aggregate,0.0235010164271742,0.113862718707753,0,29.6800300863085,29.6800300863085,1,1262.92537934612
STATE,9,4,4,76,76,2,HALF_CAPACITY,aggregate,0.0235010164271742,0.113862718707753,0,29.6800300863085,29.6800300863085,1,1262.92537934612
STATE,9,5,5,76,76,2,HALF_CAPACITY,aggregate,0.0235010164271742,0.113862718707753,0,29.6800300863085,29.6800300863085,1,1262.92537934612
STATE,9,6,6,76,76,2,HALF_CAPACITY,aggregate,0.0235010164271742,0.113862718707753,0,29.6800300863085,29.6800300863085,1,1262.92537934612
STATE,9,7,7,76,76,2,HALF_CAPACITY,aggregate,0.0235010164271742,0.113862718707753,0,29.6800300863085,29.6800300863085,1,1262.92537934612
STATE,9,8,8,76,76,2,HALF_CAPACITY,aggregate,0.0235010164271742,0.113862718707753,0,29.6800300863085,29.6800300863085,1,1262.92537934612
STATE,9,9,9,76,76,2,HALF_CAPACITY,aggregate,0.0235010164271742,0.113862718707753,0,29.6800300863085,29.6800300863085,1,1262.92537934612
STATE,9,18,18,76,76,2,HALF_CAPACITY,aggregate,0.0283462384998446,0.113862718707753,0,29.6800300863085,29.6800300863085,1,1047.05356537769
STATE,9,1,1,320,320,2,HALF_CAPACITY,aggregate,0.0290713324360222,0.113862718707753,0,572.037203831743,572.037203831743,1,19677.0204836891
STATE,9,2,2,320,320,2,HALF_CAPACITY,aggregate,0.0290713324360222,0.113862718707753,0,572.037203831743,572.037203831743,1,19677.0204836891
STATE,9,4,4,320,320,2,HALF_CAPACITY,aggregate,0.0290713324360222,0.113862718707753,0,572.037203831743,572.037203831743,1,19677.0204836891
STATE,9,5,5,320,320,2,HALF_CAPACITY,aggregate,0.0290713324360222,0.113862718707753,0,572.037203831743,572.037203831743,1,19677.0204836891
STATE,9,6,6,320,320,2,HALF_CAPACITY,aggregate,0.0290713324360222,0.113862718707753,0,572.037203831743,572.037203831743,1,19677.0204836891
STATE,9,7,7,320,320,2,HALF_CAPACITY,aggregate,0.0290713324360222,0.113862718707753,0,572.037203831743,572.037203831743,1,19677.0204836891
STATE,9,8,8,320,320,2,HALF_CAPACITY,aggregate,0.0290713324360222,0.113862718707753,0,572.037203831743,572.037203831743,1,19677.0204836891
STATE,9,9,9,320,320,2,HALF_CAPACITY,aggregate,0.0290713324360222,0.113862718707753,0,572.037203831743,572.037203831743,1,19677.0204836891
STATE,9,1,1,56,56,2,HALF_CAPACITY,aggregate,0.0298788694481339,0.113862718707753,0,65.0939219796106,65.0939219796106,1,2178.59387526713
STATE,9,2,2,56,56,2,HALF_CAPACITY,aggregate,0.0298788694481339,0.113862718707753,0,65.0939219796106,65.0939219796106,1,2178.59387526713
STATE,9,4,4,56,56,2,HALF_CAPACITY,aggregate,0.0298788694481339,0.113862718707753,0,65.0939219796106,65.0939219796106,1,2178.59387526713
STATE,9,1,1,76,76,2,HALF_CAPACITY,period,0.00940865122042056,0.0379542395692512,0,29.6800300863085,29.6800300863085,1,3154.54674543476
STATE,9,2,2,76,76,2,HALF_CAPACITY,period,0.00940865122042056,0.0379542395692512,0,29.6800300863085,29.6800300863085,1,3154.54674543476
STATE,9,4,4,76,76,2,HALF_CAPACITY,period,0.00940865122042056,0.0379542395692512,0,29.6800300863085,29.6800300863085,1,3154.54674543476
STATE,9,5,5,76,76,2,HALF_CAPACITY,period,0.00940865122042056,0.0379542395692512,0,29.6800300863085,29.6800300863085,1,3154.54674543476
STATE,9,6,6,76,76,2,HALF_CAPACITY,period,0.00940865122042056,0.0379542395692512,0,29.6800300863085,29.6800300863085,1,3154.54674543476
STATE,9,7,7,76,76,2,HALF_CAPACITY,period,0.00940865122042056,0.0379542395692512,0,29.6800300863085,29.6800300863085,1,3154.54674543476
STATE,9,8,8,76,76,2,HALF_CAPACITY,period,0.00940865122042056,0.0379542395692512,0,29.6800300863085,29.6800300863085,1,3154.54674543476
STATE,9,9,9,76,76,2,HALF_CAPACITY,period,0.00940865122042056,0.0379542395692512,0,29.6800300863085,29.6800300863085,1,3154.54674543476
STATE,9,1,1,320,320,2,HALF_CAPACITY,period,0.00969044414534073,0.0379542395692512,0,572.037203831743,572.037203831743,1,59031.0614510672
STATE,9,2,2,320,320,2,HALF_CAPACITY,period,0.00969044414534073,0.0379542395692512,0,572.037203831743,572.037203831743,1,59031.0614510672
STATE,9,4,4,320,320,2,HALF_CAPACITY,period,0.00969044414534073,0.0379542395692512,0,572.037203831743,572.037203831743,1,59031.0614510672
STATE,9,5,5,320,320,2,HALF_CAPACITY,period,0.00969044414534073,0.0379542395692512,0,572.037203831743,572.037203831743,1,59031.0614510672
STATE,9,6,6,320,320,2,HALF_CAPACITY,period,0.00969044414534073,0.0379542395692512,0,572.037203831743,572.037203831743,1,59031.0614510672
STATE,9,7,7,320,320,2,HALF_CAPACITY,period,0.00969044414534073,0.0379542395692512,0,572.037203831743,572.037203831743,1,59031.0614510672
STATE,9,8,8,320,320,2,HALF_CAPACITY,period,0.00969044414534073,0.0379542395692512,0,572.037203831743,572.037203831743,1,59031.0614510672
STATE,9,9,9,320,320,2,HALF_CAPACITY,period,0.00969044414534073,0.0379542395692512,0,572.037203831743,572.037203831743,1,59031.0614510672
STATE,9,1,1,56,56,2,HALF_CAPACITY,period,0.00995962314937797,0.0379542395692512,0,65.0939219796106,65.0939219796106,1,6535.78162580138
STATE,9,2,2,56,56,2,HALF_CAPACITY,period,0.00995962314937797,0.0379542395692512,0,65.0939219796106,65.0939219796106,1,6535.78162580138
STATE,9,4,4,56,56,2,HALF_CAPACITY,period,0.00995962314937797,0.0379542395692512,0,65.0939219796106,65.0939219796106,1,6535.78162580138
STATE,9,5,5,56,56,2,HALF_CAPACITY,period,0.00995962314937797,0.0379542395692512,0,65.0939219796106,65.0939219796106,1,6535.78162580138
STATE,9,1,1,76,76,3,FULL_CAPACITY,aggregate,0.0235010164271742,0.113862718707753,0,29.6800300863085,29.6800300863085,1,1262.92537934612
STATE,9,2,2,76,76,3,FULL_CAPACITY,aggregate,0.0235010164271742,0.113862718707753,0,29.6800300863085,29.6800300863085,1,1262.92537934612
STATE,9,4,4,76,76,3,FULL_CAPACITY,aggregate,0.0235010164271742,0.113862718707753,0,29.6800300863085,29.6800300863085,1,1262.92537934612
STATE,9,5,5,76,76,3,FULL_CAPACITY,aggregate,0.0235010164271742,0.113862718707753,0,29.6800300863085,29.6800300863085,1,1262.92537934612
STATE,9,6,6,76,76,3,FULL_CAPACITY,aggregate,0.0235010164271742,0.113862718707753,0,29.6800300863085,29.6800300863085,1,1262.92537934612
STATE,9,7,7,76,76,3,FULL_CAPACITY,aggregate,0.0235010164271742,0.113862718707753,0,29.6800300863085,29.6800300863085,1,1262.92537934612
STATE,9,8,8,76,76,3,FULL_CAPACITY,aggregate,0.0235010164271742,0.113862718707753,0,29.6800300863085,29.6800300863085,1,1262.92537934612
STATE,9,9,9,76,76,3,FULL_CAPACITY,aggregate,0.0235010164271742,0.113862718707753,0,29.6800300863085,29.6800300863085,1,1262.92537934612
STATE,9,18,18,76,76,3,FULL_CAPACITY,aggregate,0.0283462384998446,0.113862718707753,0,29.6800300863085,29.6800300863085,1,1047.05356537769
STATE,9,1,1,320,320,3,FULL_CAPACITY,aggregate,0.0290713324360222,0.113862718707753,0,572.037203831743,572.037203831743,1,19677.0204836891
STATE,9,2,2,320,320,3,FULL_CAPACITY,aggregate,0.0290713324360222,0.113862718707753,0,572.037203831743,572.037203831743,1,19677.0204836891
STATE,9,4,4,320,320,3,FULL_CAPACITY,aggregate,0.0290713324360222,0.113862718707753,0,572.037203831743,572.037203831743,1,19677.0204836891
STATE,9,5,5,320,320,3,FULL_CAPACITY,aggregate,0.0290713324360222,0.113862718707753,0,572.037203831743,572.037203831743,1,19677.0204836891
STATE,9,6,6,320,320,3,FULL_CAPACITY,aggregate,0.0290713324360222,0.113862718707753,0,572.037203831743,572.037203831743,1,19677.0204836891
STATE,9,7,7,320,320,3,FULL_CAPACITY,aggregate,0.0290713324360222,0.113862718707753,0,572.037203831743,572.037203831743,1,19677.0204836891
STATE,9,8,8,320,320,3,FULL_CAPACITY,aggregate,0.0290713324360222,0.113862718707753,0,572.037203831743,572.037203831743,1,19677.0204836891
STATE,9,9,9,320,320,3,FULL_CAPACITY,aggregate,0.0290713324360222,0.113862718707753,0,572.037203831743,572.037203831743,1,19677.0204836891
STATE,9,1,1,56,56,3,FULL_CAPACITY,aggregate,0.0298788694481339,0.113862718707753,0,65.0939219796106,65.0939219796106,1,2178.59387526713
STATE,9,2,2,56,56,3,FULL_CAPACITY,aggregate,0.0298788694481339,0.113862718707753,0,65.0939219796106,65.0939219796106,1,2178.59387526713
STATE,9,4,4,56,56,3,FULL_CAPACITY,aggregate,0.0298788694481339,0.113862718707753,0,65.0939219796106,65.0939219796106,1,2178.59387526713
STATE,9,1,1,76,76,3,FULL_CAPACITY,period,0.00940865122042056,0.0379542395692512,0,29.6800300863085,29.6800300863085,1,3154.54674543476
STATE,9,2,2,76,76,3,FULL_CAPACITY,period,0.00940865122042056,0.0379542395692512,0,29.6800300863085,29.6800300863085,1,3154.54674543476
STATE,9,4,4,76,76,3,FULL_CAPACITY,period,0.00940865122042056,0.0379542395692512,0,29.6800300863085,29.6800300863085,1,3154.54674543476
STATE,9,5,5,76,76,3,FULL_CAPACITY,period,0.00940865122042056,0.0379542395692512,0,29.6800300863085,29.6800300863085,1,3154.54674543476
STATE,9,6,6,76,76,3,FULL_CAPACITY,period,0.00940865122042056,0.0379542395692512,0,29.6800300863085,29.6800300863085,1,3154.54674543476
STATE,9,7,7,76,76,3,FULL_CAPACITY,period,0.00940865122042056,0.0379542395692512,0,29.6800300863085,29.6800300863085,1,3154.54674543476
STATE,9,8,8,76,76,3,FULL_CAPACITY,period,0.00940865122042056,0.0379542395692512,0,29.6800300863085,29.6800300863085,1,3154.54674543476
STATE,9,9,9,76,76,3,FULL_CAPACITY,period,0.00940865122042056,0.0379542395692512,0,29.6800300863085,29.6800300863085,1,3154.54674543476
STATE,9,1,1,320,320,3,FULL_CAPACITY,period,0.00969044414534073,0.0379542395692512,0,572.037203831743,572.037203831743,1,59031.0614510672
STATE,9,2,2,320,320,3,FULL_CAPACITY,period,0.00969044414534073,0.0379542395692512,0,572.037203831743,572.037203831743,1,59031.0614510672
STATE,9,4,4,320,320,3,FULL_CAPACITY,period,0.00969044414534073,0.0379542395692512,0,572.037203831743,572.037203831743,1,59031.0614510672
STATE,9,5,5,320,320,3,FULL_CAPACITY,period,0.00969044414534073,0.0379542395692512,0,572.037203831743,572.037203831743,1,59031.0614510672
STATE,9,6,6,320,320,3,FULL_CAPACITY,period,0.00969044414534073,0.0379542395692512,0,572.037203831743,572.037203831743,1,59031.0614510672
STATE,9,7,7,320,320,3,FULL_CAPACITY,period,0.00969044414534073,0.0379542395692512,0,572.037203831743,572.037203831743,1,59031.0614510672
STATE,9,8,8,320,320,3,FULL_CAPACITY,period,0.00969044414534073,0.0379542395692512,0,572.037203831743,572.037203831743,1,59031.0614510672
STATE,9,9,9,320,320,3,FULL_CAPACITY,period,0.00969044414534073,0.0379542395692512,0,572.037203831743,572.037203831743,1,59031.0614510672
STATE,9,1,1,56,56,3,FULL_CAPACITY,period,0.00995962314937797,0.0379542395692512,0,65.0939219796106,65.0939219796106,1,6535.78162580138
STATE,9,2,2,56,56,3,FULL_CAPACITY,period,0.00995962314937797,0.0379542395692512,0,65.0939219796106,65.0939219796106,1,6535.78162580138
STATE,9,4,4,56,56,3,FULL_CAPACITY,period,0.00995962314937797,0.0379542395692512,0,65.0939219796106,65.0939219796106,1,6535.78162580138
STATE,9,5,5,56,56,3,FULL_CAPACITY,period,0.00995962314937797,0.0379542395692512,0,65.0939219796106,65.0939219796106,1,6535.78162580138
STATE,9,1,1,76,76,4,STEP03YF_PERIOD_R2000,aggregate,0.0235010164271742,0.113862718707753,0,29.6800300863085,29.6800300863085,1,1262.92537934612
STATE,9,2,2,76,76,4,STEP03YF_PERIOD_R2000,aggregate,0.0235010164271742,0.113862718707753,0,29.6800300863085,29.6800300863085,1,1262.92537934612
STATE,9,4,4,76,76,4,STEP03YF_PERIOD_R2000,aggregate,0.0235010164271742,0.113862718707753,0,29.6800300863085,29.6800300863085,1,1262.92537934612
STATE,9,5,5,76,76,4,STEP03YF_PERIOD_R2000,aggregate,0.0235010164271742,0.113862718707753,0,29.6800300863085,29.6800300863085,1,1262.92537934612
STATE,9,6,6,76,76,4,STEP03YF_PERIOD_R2000,aggregate,0.0235010164271742,0.113862718707753,0,29.6800300863085,29.6800300863085,1,1262.92537934612
STATE,9,7,7,76,76,4,STEP03YF_PERIOD_R2000,aggregate,0.0235010164271742,0.113862718707753,0,29.6800300863085,29.6800300863085,1,1262.92537934612
STATE,9,8,8,76,76,4,STEP03YF_PERIOD_R2000,aggregate,0.0235010164271742,0.113862718707753,0,29.6800300863085,29.6800300863085,1,1262.92537934612
STATE,9,9,9,76,76,4,STEP03YF_PERIOD_R2000,aggregate,0.0235010164271742,0.113862718707753,0,29.6800300863085,29.6800300863085,1,1262.92537934612
STATE,9,18,18,76,76,4,STEP03YF_PERIOD_R2000,aggregate,0.0283462384998446,0.113862718707753,0,29.6800300863085,29.6800300863085,1,1047.05356537769
STATE,9,1,1,320,320,4,STEP03YF_PERIOD_R2000,aggregate,0.0290713324360222,0.113862718707753,0,572.037203831743,572.037203831743,1,19677.0204836891
STATE,9,2,2,320,320,4,STEP03YF_PERIOD_R2000,aggregate,0.0290713324360222,0.113862718707753,0,572.037203831743,572.037203831743,1,19677.0204836891
STATE,9,4,4,320,320,4,STEP03YF_PERIOD_R2000,aggregate,0.0290713324360222,0.113862718707753,0,572.037203831743,572.037203831743,1,19677.0204836891
STATE,9,5,5,320,320,4,STEP03YF_PERIOD_R2000,aggregate,0.0290713324360222,0.113862718707753,0,572.037203831743,572.037203831743,1,19677.0204836891
STATE,9,6,6,320,320,4,STEP03YF_PERIOD_R2000,aggregate,0.0290713324360222,0.113862718707753,0,572.037203831743,572.037203831743,1,19677.0204836891
STATE,9,7,7,320,320,4,STEP03YF_PERIOD_R2000,aggregate,0.0290713324360222,0.113862718707753,0,572.037203831743,572.037203831743,1,19677.0204836891
STATE,9,8,8,320,320,4,STEP03YF_PERIOD_R2000,aggregate,0.0290713324360222,0.113862718707753,0,572.037203831743,572.037203831743,1,19677.0204836891
STATE,9,9,9,320,320,4,STEP03YF_PERIOD_R2000,aggregate,0.0290713324360222,0.113862718707753,0,572.037203831743,572.037203831743,1,19677.0204836891
STATE,9,1,1,56,56,4,STEP03YF_PERIOD_R2000,aggregate,0.0298788694481339,0.113862718707753,0,65.0939219796106,65.0939219796106,1,2178.59387526713
STATE,9,2,2,56,56,4,STEP03YF_PERIOD_R2000,aggregate,0.0298788694481339,0.113862718707753,0,65.0939219796106,65.0939219796106,1,2178.59387526713
STATE,9,4,4,56,56,4,STEP03YF_PERIOD_R2000,aggregate,0.0298788694481339,0.113862718707753,0,65.0939219796106,65.0939219796106,1,2178.59387526713
STATE,9,1,1,76,76,4,STEP03YF_PERIOD_R2000,period,0.00940865122042056,0.0379542395692512,0,29.6800300863085,29.6800300863085,1,3154.54674543476
STATE,9,2,2,76,76,4,STEP03YF_PERIOD_R2000,period,0.00940865122042056,0.0379542395692512,0,29.6800300863085,29.6800300863085,1,3154.54674543476
STATE,9,4,4,76,76,4,STEP03YF_PERIOD_R2000,period,0.00940865122042056,0.0379542395692512,0,29.6800300863085,29.6800300863085,1,3154.54674543476
STATE,9,5,5,76,76,4,STEP03YF_PERIOD_R2000,period,0.00940865122042056,0.0379542395692512,0,29.6800300863085,29.6800300863085,1,3154.54674543476
STATE,9,6,6,76,76,4,STEP03YF_PERIOD_R2000,period,0.00940865122042056,0.0379542395692512,0,29.6800300863085,29.6800300863085,1,3154.54674543476
STATE,9,7,7,76,76,4,STEP03YF_PERIOD_R2000,period,0.00940865122042056,0.0379542395692512,0,29.6800300863085,29.6800300863085,1,3154.54674543476
STATE,9,8,8,76,76,4,STEP03YF_PERIOD_R2000,period,0.00940865122042056,0.0379542395692512,0,29.6800300863085,29.6800300863085,1,3154.54674543476
STATE,9,9,9,76,76,4,STEP03YF_PERIOD_R2000,period,0.00940865122042056,0.0379542395692512,0,29.6800300863085,29.6800300863085,1,3154.54674543476
STATE,9,1,1,320,320,4,STEP03YF_PERIOD_R2000,period,0.00969044414534073,0.0379542395692512,0,572.037203831743,572.037203831743,1,59031.0614510672
STATE,9,2,2,320,320,4,STEP03YF_PERIOD_R2000,period,0.00969044414534073,0.0379542395692512,0,572.037203831743,572.037203831743,1,59031.0614510672
STATE,9,4,4,320,320,4,STEP03YF_PERIOD_R2000,period,0.00969044414534073,0.0379542395692512,0,572.037203831743,572.037203831743,1,59031.0614510672
STATE,9,5,5,320,320,4,STEP03YF_PERIOD_R2000,period,0.00969044414534073,0.0379542395692512,0,572.037203831743,572.037203831743,1,59031.0614510672
STATE,9,6,6,320,320,4,STEP03YF_PERIOD_R2000,period,0.00969044414534073,0.0379542395692512,0,572.037203831743,572.037203831743,1,59031.0614510672
STATE,9,7,7,320,320,4,STEP03YF_PERIOD_R2000,period,0.00969044414534073,0.0379542395692512,0,572.037203831743,572.037203831743,1,59031.0614510672
STATE,9,8,8,320,320,4,STEP03YF_PERIOD_R2000,period,0.00969044414534073,0.0379542395692512,0,572.037203831743,572.037203831743,1,59031.0614510672
STATE,9,9,9,320,320,4,STEP03YF_PERIOD_R2000,period,0.00969044414534073,0.0379542395692512,0,572.037203831743,572.037203831743,1,59031.0614510672
STATE,9,1,1,56,56,4,STEP03YF_PERIOD_R2000,period,0.00995962314937797,0.0379542395692512,0,65.0939219796106,65.0939219796106,1,6535.78162580138
STATE,9,2,2,56,56,4,STEP03YF_PERIOD_R2000,period,0.00995962314937797,0.0379542395692512,0,65.0939219796106,65.0939219796106,1,6535.78162580138
STATE,9,4,4,56,56,4,STEP03YF_PERIOD_R2000,period,0.00995962314937797,0.0379542395692512,0,65.0939219796106,65.0939219796106,1,6535.78162580138
STATE,9,5,5,56,56,4,STEP03YF_PERIOD_R2000,period,0.00995962314937797,0.0379542395692512,0,65.0939219796106,65.0939219796106,1,6535.78162580138
STATE,11,1,1,13,13,1,ZERO,aggregate,0.00484522207267036,0.113950525823203,0,9819.16373455527,9819.16373455527,1,2026566.29299627
STATE,11,4,4,13,13,1,ZERO,aggregate,0.00484522207267036,0.113950525823203,0,9819.16373455527,9819.16373455527,1,2026566.29299627
STATE,11,5,5,13,13,1,ZERO,aggregate,0.00484522207267036,0.113950525823203,0,9819.16373455527,9819.16373455527,1,2026566.29299627
