unique_path_id,in_nominal_path_support,grid_max_wind_mps,grid_cumulative_excess_mps,road_max_wind_mps,road_cumulative_excess_mps,D_Hres3h_mean_kg,D_Hres3h_max_kg,A0_pair_share,road_disconnection_share,formal_actual_loss,comparison_status
31,False,55.2436058969182,1062.2823811919,55.2436058969182,975.948524338061,572.743638000164,607.969887897881,0.627272727272727,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
32,False,55.2436058969182,1871.3550784385,55.2436058969182,1804.37718106627,570.261571611707,607.969887897881,0.619318181818182,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
33,False,55.2436058969182,1838.86666975145,55.2436058969182,1761.42000555357,576.112156670213,607.969887897881,0.638257575757576,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
34,False,54.5213928208875,1434.19725849085,54.5213928208875,1248.96075576163,550.71870823446,607.969887897881,0.430050505050505,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
35,False,54.4752973178521,1440.21489797882,54.4752973178521,1271.07719663615,561.860731527698,607.969887897881,0.458080808080808,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
36,True,36.878839612267,253.209683945313,36.878839612267,147.519867609858,160.734255243706,202.656629299294,0.0214646464646465,0.45,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
37,False,55.4927759888396,749.956076245614,55.4927759888396,513.578602373054,324.564274609279,492.321959468674,0.282828282828283,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
38,False,55.2436058969182,1370.28440229782,55.2436058969182,1276.17248433463,453.195319531953,572.511796634209,0.449747474747475,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
39,True,36.878839612267,275.747805692285,36.878839612267,153.570111568169,167.198538035622,202.656629299294,0.0486111111111111,0.2,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
40,True,36.16173596232,190.53433822127,36.16173596232,67.1150337233772,175.899408122631,202.656629299294,0.0075757575757575,0.2,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
41,False,55.2436058969182,1395.6178066511,55.2436058969182,1312.73135844848,459.591413686823,546.872869105092,0.48510101010101,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
42,False,55.2436058969182,1363.12939796406,55.2436058969182,1269.77418293579,456.14106865232,582.876469465128,0.480555555555556,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
43,True,36.8591512423487,357.922166061154,36.8591512423487,122.441211606079,266.753948122085,405.313258598587,0.0848484848484849,0.2,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
44,False,51.9667788761672,855.829165513449,51.9667788761672,658.310949987845,371.355317349917,438.862068024984,0.23800505050505,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
45,False,55.4927759888396,752.213487201864,55.4927759888396,539.749675250255,330.155742847012,433.13422251316,0.277651515151515,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
46,False,54.5213928208875,1002.06552523642,54.5213928208875,835.179098929995,378.856067424924,442.135122603169,0.321338383838384,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
47,False,54.4752973178521,1007.14761311783,54.4752973178521,854.548908219187,374.764749202193,435.589013446799,0.314015151515152,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
48,True,45.4384160069686,645.923141251483,45.4384160069686,404.294914140638,409.131822273136,582.876469465128,0.182070707070707,0.9,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
49,False,55.2436058969182,1597.22039719926,55.2436058969182,1429.7425959028,544.690832719635,607.969887897881,0.500757575757576,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
50,False,55.2436058969182,1893.89320018547,55.2436058969182,1810.42742502458,566.415732482339,607.969887897881,0.639015151515152,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
51,False,54.4752973178521,1462.75301972579,54.4752973178521,1277.12744059446,560.537871969015,607.969887897881,0.444191919191919,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
52,False,55.2436058969182,1861.40479149843,55.2436058969182,1767.47024951188,574.148323923301,607.969887897881,0.6,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
53,True,45.9865692331103,520.30843500744,45.9865692331103,447.743827606426,200.010910181927,227.204538635682,0.15530303030303,0.95,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
54,True,35.0808958142172,227.197185452373,35.0808958142172,64.3102465807174,319.641055014592,426.58811335679,0.0333333333333333,0.3,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
55,True,46.1748242297112,636.812959903531,46.1748242297112,384.277531875849,398.030712162125,442.135122603169,0.219191919191919,0.85,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
56,False,55.2436058969182,1569.23827183446,55.2436058969182,1417.29405054564,577.925974415623,607.969887897881,0.539267676767677,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
57,False,55.2436058969182,1871.3550784385,55.2436058969182,1804.37718106627,571.079835256253,607.969887897881,0.602525252525253,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
58,False,55.2436058969182,1838.86666975145,55.2436058969182,1761.42000555357,577.925974415624,607.969887897881,0.631818181818182,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
59,False,54.5213928208875,1434.19725849085,54.5213928208875,1248.96075576163,576.043968033167,607.969887897881,0.435606060606061,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
60,True,36.8591512423487,238.89638277077,36.8591512423487,115.17283170553,377.669585140332,607.969887897881,0.150378787878788,0.25,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
61,False,51.9667788761672,1064.9177444149,51.9667788761672,773.483781693375,467.583121948558,607.969887897881,0.281565656565657,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
62,False,54.5213928208875,1211.15410413786,54.5213928208875,950.351930635526,463.369064179145,607.969887897881,0.369444444444444,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
63,False,54.4752973178521,1216.23619201927,54.4752973178521,969.721739924717,453.618089081636,602.514796934239,0.36969696969697,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
64,False,51.9667788761672,1273.64759759334,51.9667788761672,1039.74557091516,508.100810081008,607.969887897881,0.404040404040404,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
65,False,54.5213928208875,1419.88395731631,54.5213928208875,1216.61371985731,509.860076916783,607.969887897881,0.443813131313131,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
66,False,55.2436058969182,1673.1421103504,55.2436058969182,1533.67864265262,519.720153833565,607.969887897881,0.573484848484848,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
67,False,55.2141131970405,1652.79936683209,55.2141131970405,1523.49049350481,523.60690614516,587.786051332406,0.5875,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
68,False,54.4752973178521,1425.90159680427,54.4752973178521,1238.73016073182,492.84019311022,597.605215066961,0.474368686868687,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
69,False,54.4752973178521,990.044872952101,54.4752973178521,854.548908219187,369.923355971961,607.969887897881,0.355681818181818,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
70,False,55.4927759888396,749.956076245614,55.4927759888396,513.578602373054,366.89578048714,563.238141996018,0.28030303030303,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
71,False,55.2436058969182,1370.28440229782,55.2436058969182,1276.17248433463,462.441698715326,557.783051032376,0.457323232323232,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
72,False,54.5213928208875,1002.06552523642,54.5213928208875,835.179098929995,368.941439598505,438.862068024984,0.315656565656566,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
73,False,54.4752973178521,977.339809248504,54.4752973178521,854.548908219187,347.802962114393,405.313258598587,0.303030303030303,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
74,False,55.4927759888396,727.053262281234,55.4927759888396,545.083376974255,308.417205356899,405.313258598587,0.26780303030303,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
75,False,55.4927759888396,701.144265454767,55.4927759888396,513.578602373054,312.835829037449,405.313258598587,0.287373737373737,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
76,False,55.2436058969182,1321.47259150697,55.2436058969182,1276.17248433463,397.076071243488,405.313258598587,0.440656565656566,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
77,False,54.4752973178521,1167.87414746977,54.4752973178521,921.663941942564,548.945803671276,607.969887897881,0.333459595959596,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
78,False,54.4752973178521,1377.53955225477,54.4752973178521,1190.67236274967,546.91378228732,607.969887897881,0.481691919191919,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
79,False,55.2436058969182,1597.22039719926,55.2436058969182,1429.7425959028,566.347543845294,607.969887897881,0.517171717171717,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
80,False,55.2436058969182,1893.89320018547,55.2436058969182,1810.42742502458,561.001554700925,602.514796934239,0.626767676767677,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
81,False,54.4752973178521,1462.75301972579,54.4752973178521,1277.12744059446,551.564247333824,607.969887897881,0.453156565656566,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
82,False,55.2436058969182,1861.40479149843,55.2436058969182,1767.47024951188,573.330060278755,607.969887897881,0.630176767676768,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
83,True,45.4384160069686,638.639029814099,45.4384160069686,424.638259166593,374.110138286556,405.313258598587,0.132323232323232,0.85,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
84,True,54.1694020488195,896.580735435249,54.1694020488195,752.49180518848,408.818154542727,577.421378501487,0.263131313131313,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
85,False,55.2436058969182,1871.3550784385,55.2436058969182,1804.37718106627,580.939912173036,607.969887897881,0.632449494949495,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
86,False,54.5213928208875,1211.15410413786,54.5213928208875,950.351930635526,466.137522843194,607.969887897881,0.379671717171717,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
87,False,54.5213928208875,1419.88395731631,54.5213928208875,1216.61371985731,511.933011482966,607.969887897881,0.484469696969697,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
88,False,54.4752973178521,1082.45185638344,54.4752973178521,865.829674919108,411.859367754957,483.593813926847,0.323737373737374,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
89,False,54.4752973178521,1292.11726116844,54.4752973178521,1134.83809572621,444.330796716035,607.969887897881,0.449747474747475,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
90,True,40.7093837271225,345.379209500819,40.7093837271225,235.993351504226,186.973242778823,202.656629299294,0.0669191919191919,0.7,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
91,False,54.4752973178521,1026.15162003935,54.4752973178521,854.548908219187,385.579467037613,532.689632599624,0.329924242424242,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
92,False,55.4927759888396,749.956076245614,55.4927759888396,513.578602373054,327.796416005237,517.415377901426,0.251893939393939,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
93,False,55.2436058969182,1370.28440229782,55.2436058969182,1276.17248433463,451.286037694678,517.415377901426,0.441666666666667,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
94,True,46.1939864988178,488.17090301503,46.1939864988178,295.274585070689,308.921801271036,405.313258598587,0.150126262626263,0.9,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
95,True,45.4384160069686,413.404657346445,45.4384160069686,327.223956081001,171.658074898399,202.656629299294,0.0912878787878788,0.9,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
96,False,55.4927759888396,701.144265454767,55.4927759888396,513.578602373054,271.745356353817,405.313258598587,0.256565656565657,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
97,False,55.2436058969182,1321.47259150697,55.2436058969182,1276.17248433463,398.821700351853,405.313258598587,0.413888888888889,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
98,False,54.4752973178521,1253.08761494079,54.4752973178521,1008.11901978736,511.905736028148,607.969887897881,0.367171717171717,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
99,False,55.2436058969182,1597.22039719926,55.2436058969182,1429.7425959028,570.138832065025,607.969887897881,0.497474747474747,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
100,False,55.2436058969182,1893.89320018547,55.2436058969182,1810.42742502458,557.946703761285,607.969887897881,0.66780303030303,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
101,False,54.4752973178521,1462.75301972579,54.4752973178521,1277.12744059446,544.990862722636,607.969887897881,0.46540404040404,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
102,False,42.5270409331359,830.35333313987,42.5270409331359,554.773807488708,536.112702179309,607.969887897881,0.315656565656566,0.75,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
103,False,55.2436058969182,1861.40479149843,55.2436058969182,1767.47024951188,577.503204865941,607.969887897881,0.612626262626263,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
104,True,28.4511532298091,52.7163045986095,28.4511532298091,0.0,78.9488039713063,199.656329269291,0.0,0.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
105,True,44.2331610054894,611.766862248942,44.2331610054894,425.933217015159,494.503995854131,607.969887897881,0.199873737373737,0.75,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
106,False,55.2436058969182,1871.3550784385,55.2436058969182,1804.37718106627,564.383711098383,607.969887897881,0.604545454545454,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
107,True,45.9865692331103,536.99751174263,45.9865692331103,447.743827606426,211.24839756703,239.478493303876,0.126136363636364,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
108,True,45.9620185532121,662.603361953391,45.9620185532121,546.420593818043,386.274991135477,426.58811335679,0.389141414141414,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
109,True,45.9620185532121,933.519412976115,45.9620185532121,792.923462968303,370.727981889098,420.04200420042,0.41540404040404,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
110,True,54.5213928208875,910.426618099476,54.5213928208875,805.688413455339,368.150451408777,405.313258598587,0.287626262626263,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
111,False,54.5851101382414,1135.72964544144,54.5851101382414,1036.21437552048,392.493794834029,405.313258598587,0.437878787878788,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
112,False,51.9667788761672,841.038249454406,51.9667788761672,658.310949987845,365.545645473638,448.953986307722,0.244444444444444,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
113,False,54.4752973178521,992.356697058785,54.4752973178521,854.548908219187,345.593650274118,460.955186427734,0.298611111111111,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
114,False,55.4927759888396,716.161153265048,55.4927759888396,513.578602373054,315.71338952077,452.227040885907,0.223232323232323,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
115,False,55.2436058969182,1336.48947931725,55.2436058969182,1276.17248433463,405.640564056405,445.680931729536,0.473989898989899,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
116,False,33.4003114617027,246.706559543194,33.4003114617027,47.4748133084169,245.956413823201,445.680931729536,0.0722222222222222,0.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
117,False,37.464443380058,484.915383383071,37.464443380058,218.630400420067,243.542536071789,428.224640645883,0.0996212121212121,0.5,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
118,False,54.5851101382414,1168.14426162144,54.5851101382414,1072.2972115609,401.712898562583,462.046204620462,0.448737373737374,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
119,False,54.5851101382414,1150.74653325173,54.5851101382414,1036.21437552048,398.085263071762,445.680931729536,0.391035353535354,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
120,False,54.5213928208875,1019.35853144201,54.5213928208875,835.179098929995,414.000490958187,597.059705970597,0.318434343434343,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
121,False,51.9667788761672,855.829165513449,51.9667788761672,658.310949987845,371.982652810736,442.135122603169,0.250126262626263,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
122,False,54.5213928208875,1002.06552523642,54.5213928208875,835.179098929995,360.18601860186,433.406977061342,0.328535353535354,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
123,False,54.4752973178521,1007.14761311783,54.4752973178521,854.548908219187,365.450181381775,431.224940675886,0.309974747474747,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
124,False,54.4752973178521,977.339809248504,54.4752973178521,854.548908219187,365.613834110684,405.313258598587,0.329924242424242,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
125,False,55.2436058969182,1503.09451631794,55.2436058969182,1348.44512021081,531.36677304094,607.969887897881,0.454040404040404,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
126,False,55.2436058969182,1767.27891061711,55.2436058969182,1686.1727738199,559.651419687423,607.969887897881,0.611616161616162,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
127,False,40.0405221784438,541.925125424706,40.0405221784438,333.242669270499,475.152060660612,607.969887897881,0.243308080808081,0.6,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
128,False,40.0405221784438,541.935172762204,40.0405221784438,333.242669270499,499.290838174727,607.969887897881,0.236868686868687,0.8,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
129,False,55.2141131970405,1595.52490887228,55.2141131970405,1480.59029767546,551.373319150097,607.969887897881,0.604040404040404,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
130,False,54.5851101382414,1574.62504037619,54.5851101382414,1437.24403360092,550.486866868505,607.969887897881,0.59280303030303,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
131,False,54.5213928208875,1225.46740531241,54.5213928208875,982.698966539853,547.595668657775,607.969887897881,0.3375,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
132,False,55.2436058969182,1871.3550784385,55.2436058969182,1804.37718106627,563.756375637564,607.969887897881,0.61010101010101,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
133,False,55.2436058969182,1838.86666975145,55.2436058969182,1761.42000555357,574.516542563347,607.969887897881,0.631313131313131,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
134,False,54.5213928208875,1434.19725849085,54.5213928208875,1248.96075576163,553.337151897008,607.969887897881,0.454671717171717,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
135,True,42.5270409331359,630.612693033236,42.5270409331359,402.099205153775,377.24681559065,410.222840465865,0.21489898989899,0.8,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
136,False,51.9667788761672,1064.9177444149,51.9667788761672,773.483781693375,484.548454845484,607.969887897881,0.252272727272727,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
137,False,54.4752973178521,1211.58861307058,54.4752973178521,964.388038200717,494.844939039358,582.330960368764,0.405050505050505,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
138,False,54.5213928208875,1211.15410413786,54.5213928208875,950.351930635526,491.340043095219,607.969887897881,0.414015151515152,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
139,False,54.4752973178521,1216.23619201927,54.4752973178521,969.721739924717,451.095109510951,607.969887897881,0.361489898989899,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
140,False,51.9667788761672,1273.64759759334,51.9667788761672,1039.74557091516,513.85593104765,607.969887897881,0.374116161616162,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
141,False,54.5213928208875,1419.88395731631,54.5213928208875,1216.61371985731,541.076834956223,607.969887897881,0.454040404040404,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
142,False,54.4752973178521,1425.90159680427,54.4752973178521,1238.73016073182,502.332051386957,607.969887897881,0.465277777777778,1.0,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
143,True,37.0298103400606,428.294625499643,37.0298103400606,221.271213072039,307.558028530126,405.313258598587,0.0328282828282828,0.45,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
144,True,44.2331610054894,535.256984572908,44.2331610054894,364.941347838897,250.047732045932,329.487494203966,0.136363636363636,0.8,,UNRESOLVED_NO_CANONICAL_FORMAL_PATH_DAC
