N,a0,loc0,lfw0,stage,stage_index,distribution_type,seed_pair_count,mean_pairwise_tv,max_pairwise_tv,mean_max_abs_error,std_max_abs_error,mean_tv_to_exact,std_tv_to_exact,seed_count
15000,4,2,0,W2,2,intensity,10,0.00796000000000001,0.0120666666666667,0.00406913333333339,0.00158131288124622,0.00527004444444451,0.00188349655733215,5
15000,4,2,0,W2,2,loc,10,0.0127666666666667,0.0186666666666667,0.00516821705426357,0.00134569035595211,0.00859186046511628,0.00227691612866343,5
15000,4,2,0,W2,2,lfw,10,0.00535999999999999,0.00866666666666662,0.00458666666666663,0.00205475059313772,0.00496666666666665,0.00173060682998765,5
15000,4,2,0,W2,2,joint,10,0.0467733333333333,0.0498,0.0027093176119692,0.00100512571826238,0.0336085208879625,0.00182427304929033,5
15000,4,2,0,W3,3,intensity,10,0.00830666666666667,0.0121333333333333,0.00566992495555526,0.00213839770510278,0.00683744221481457,0.0019081367206664,5
15000,4,2,0,W3,3,loc,10,0.0134066666666667,0.0181333333333333,0.0038528740385391,0.000784165965020328,0.00905636705746586,0.00141830236062853,5
15000,4,2,0,W3,3,lfw,10,0.00518666666666668,0.00766666666666666,0.00364833333333331,0.00108084370336841,0.00374773333333333,0.00109857024253246,5
15000,4,2,0,W3,3,joint,10,0.0572733333333333,0.063,0.00239132790041095,0.000644800473247155,0.0421671636391172,0.00237762967332952,5
15000,4,3,0,W1,1,intensity,10,0.00541333333333332,0.00886666666666663,0.00358666666666652,0.00228589880207593,0.00387999999999986,0.00247808169536189,5
15000,4,3,0,W1,1,loc,10,0.0114866666666667,0.0171333333333333,0.00481333333333333,0.00126174482364701,0.00741333333333332,0.00195811700932866,5
15000,4,3,0,W1,1,lfw,10,0.00496666666666665,0.0105333333333333,0.00335999999999998,0.00220181743112364,0.00335999999999999,0.00220181743112366,5
15000,4,3,0,W1,1,joint,10,0.02932,0.0322,0.00359116666666671,0.000660866329567128,0.0205117933333333,0.00199338499729588,5
15000,4,3,0,W2,2,intensity,10,0.0102533333333334,0.0185333333333334,0.00658648888888883,0.00233048757098557,0.00706293333333332,0.00265750416024653,5
15000,4,3,0,W2,2,loc,10,0.01368,0.0182,0.00415,0.000500416493200084,0.00989666666666665,0.00158076106845898,5
15000,4,3,0,W2,2,lfw,10,0.00692666666666667,0.0140666666666666,0.00363333333333336,0.0019884388069259,0.00447333333333335,0.00264484824181314,5
15000,4,3,0,W2,2,joint,10,0.0501933333333333,0.0552666666666666,0.00294966041552185,0.000993857023810895,0.0361731399850801,0.00262180518703113,5
15000,4,3,0,W3,3,intensity,10,0.00773333333333333,0.0122666666666666,0.00380336516296295,0.00137421287541243,0.00513760498518514,0.00165387973557585,5
15000,4,3,0,W3,3,loc,10,0.01424,0.0199333333333333,0.00407630344757243,0.0011328759553646,0.0104168694070862,0.00381570738681257,5
15000,4,3,0,W3,3,lfw,10,0.00834666666666666,0.0126666666666666,0.00533673333333332,0.00274157078251788,0.0054194,0.00265398592686549,5
15000,4,3,0,W3,3,joint,10,0.0604333333333333,0.0668666666666666,0.00262348530892453,0.000569084444311509,0.0430369867904272,0.00339060901091442,5
15000,4,4,0,W1,1,intensity,10,0.00544,0.00886666666666666,0.00299999999999986,0.00164856840251699,0.0035866666666666,0.00215065881379002,5
15000,4,4,0,W1,1,loc,10,0.00855999999999999,0.0106666666666667,0.00384,0.000765361207390203,0.00675999999999999,0.00117246179752975,5
15000,4,4,0,W1,1,lfw,10,0.00473333333333335,0.0084666666666667,0.00348000000000002,0.00101039046357777,0.00348000000000001,0.00101039046357777,5
15000,4,4,0,W1,1,joint,10,0.0287333333333333,0.0339333333333333,0.00348202666666663,0.00191367711290183,0.0200042333333333,0.00268427181714766,5
15000,4,4,0,W2,2,intensity,10,0.00740666666666668,0.0119333333333333,0.00449315555555549,0.0025568914800478,0.00511324444444446,0.00221442547853837,5
15000,4,4,0,W2,2,loc,10,0.0125733333333333,0.0179333333333333,0.00335333333333333,0.00101313594568767,0.00837333333333333,0.00242514604371229,5
15000,4,4,0,W2,2,lfw,10,0.0104733333333333,0.0168666666666666,0.00670666666666664,0.00250204360917672,0.00743333333333333,0.00220768858512444,5
15000,4,4,0,W2,2,joint,10,0.04916,0.0535333333333333,0.00279163636841956,0.000913510002291582,0.0353364398197478,0.00183982021525665,5
15000,4,4,0,W3,3,intensity,10,0.00722666666666667,0.0123333333333334,0.00417042552592569,0.00177619953436689,0.00530956574074058,0.00179141779212256,5
15000,4,4,0,W3,3,loc,10,0.0152,0.0221333333333333,0.00484551938769531,0.00292724411963857,0.0111596046069355,0.00213346150883472,5
15000,4,4,0,W3,3,lfw,10,0.00922666666666667,0.0146666666666667,0.00605593333333334,0.00347082729811399,0.00669853333333336,0.00358914577116431,5
15000,4,4,0,W3,3,joint,10,0.0641933333333333,0.0731333333333333,0.00259927707397008,0.000370749771062404,0.0452294613857634,0.00415762287762412,5
15000,4,5,0,W1,1,intensity,10,0.00615999999999999,0.00953333333333331,0.00455999999999979,0.00185388481003764,0.00473333333333318,0.00171464281994802,5
15000,4,5,0,W1,1,loc,10,0.00992666666666666,0.0125333333333333,0.00414666666666666,0.00164140860915928,0.00668000000000001,0.00214910834223558,5
15000,4,5,0,W1,1,lfw,10,0.00662666666666668,0.0114,0.00438666666666669,0.00170776006641578,0.00438666666666668,0.00170776006641579,5
15000,4,5,0,W1,1,joint,10,0.0283666666666667,0.0324666666666667,0.00348216666666666,0.000970956644529267,0.0213997333333332,0.00211798737366394,5
15000,4,5,0,W2,2,intensity,10,0.0102066666666667,0.0182666666666667,0.00558237777777784,0.00404454137521216,0.00629011111111119,0.00429372526032032,5
15000,4,5,0,W2,2,loc,10,0.01652,0.0205333333333334,0.00551508771929826,0.00193024301683287,0.0112771929824562,0.00373207401099107,5
15000,4,5,0,W2,2,lfw,10,0.00692666666666666,0.0115333333333333,0.00472666666666665,0.00137888844122117,0.00506,0.00206591384137868,5
15000,4,5,0,W2,2,joint,10,0.05316,0.0580666666666667,0.00322540659120171,0.000362674316807719,0.0373720284261123,0.00290486943380495,5
15000,4,5,0,W3,3,intensity,10,0.0108533333333333,0.0171333333333333,0.00569711560740748,0.00332053143419638,0.0084922248592594,0.00466190870022097,5
15000,4,5,0,W3,3,loc,10,0.01352,0.0188666666666667,0.00543977512029969,0.00266268939399588,0.00909092397158024,0.00346774046441552,5
15000,4,5,0,W3,3,lfw,10,0.00651333333333333,0.0127333333333333,0.00439713333333331,0.00213038141603277,0.00480546666666664,0.00210441156462642,5
15000,4,5,0,W3,3,joint,10,0.0585133333333333,0.0615333333333333,0.00318240668624021,0.00150485356949858,0.0425507482831367,0.00278473454172016,5
15000,4,6,0,W1,1,intensity,10,0.00533333333333334,0.00813333333333331,0.00298666666666659,0.00109280475027427,0.00375999999999985,0.00109503931943606,5
15000,4,6,0,W1,1,loc,10,0.0114666666666667,0.0188666666666666,0.00496000000000001,0.00200310869511478,0.00816,0.00238075618239247,5
15000,4,6,0,W1,1,lfw,10,0.00338666666666667,0.00720000000000001,0.00281333333333335,0.000859457193039111,0.00281333333333334,0.000859457193039108,5
15000,4,6,0,W1,1,joint,10,0.0333733333333333,0.0392,0.00497375999999998,0.00217219735309147,0.02255982,0.00255874146816135,5
15000,4,6,0,W2,2,intensity,10,0.00497333333333332,0.00733333333333333,0.0026912222222223,0.00120107341394224,0.00317411111111128,0.0012552766037222,5
15000,4,6,0,W2,2,loc,10,0.01222,0.0148666666666666,0.00516465554129226,0.00122078918645,0.00848225930680357,0.000995470333542641,5
15000,4,6,0,W2,2,lfw,10,0.00489333333333332,0.0086,0.00344666666666663,0.00130758471151122,0.00397999999999998,0.00129133866803237,5
15000,4,6,0,W2,2,joint,10,0.0479266666666666,0.054,0.00283903482978396,0.000700750453720478,0.0337961986668938,0.00196396092144094,5
15000,4,6,0,W3,3,intensity,10,0.0066,0.0106,0.00405314150370364,0.00192884462037764,0.00489062915555541,0.0021297721131354,5
15000,4,6,0,W3,3,loc,10,0.01628,0.0220666666666667,0.00527891741321954,0.00159678678919058,0.010950746606845,0.00236308411131225,5
15000,4,6,0,W3,3,lfw,10,0.00797333333333333,0.0125333333333333,0.00651340000000001,0.00128737136142692,0.00693013333333333,0.00159411932496355,5
15000,4,6,0,W3,3,joint,10,0.0589133333333333,0.0619333333333333,0.00248847369276016,0.000517628190540649,0.0413512180162204,0.00273460259753656,5
15000,4,7,0,W1,1,intensity,10,0.00714666666666668,0.0160666666666667,0.00390666666666687,0.00399738803609418,0.00412000000000021,0.0040765998904313,5
15000,4,7,0,W1,1,loc,10,0.0112133333333333,0.0158,0.00427999999999999,0.00157931067944917,0.00698666666666667,0.0027545517885049,5
15000,4,7,0,W1,1,lfw,10,0.00688666666666667,0.0137333333333334,0.00446666666666668,0.00292612751298064,0.00446666666666667,0.00292612751298064,5
15000,4,7,0,W1,1,joint,10,0.03272,0.0404,0.00458099999999998,0.00222840208071462,0.0227102866666667,0.00194788037942671,5
15000,4,7,0,W2,2,intensity,10,0.00831999999999999,0.0129333333333333,0.00503977777777774,0.00192846610670028,0.00562446666666656,0.0015145443787851,5
15000,4,7,0,W2,2,loc,10,0.0104266666666667,0.0151333333333333,0.00465255170446437,0.00129934303612611,0.00762345457138779,0.00144608839940078,5
15000,4,7,0,W2,2,lfw,10,0.0100733333333333,0.0188,0.00610000000000002,0.00368020228912608,0.00624666666666666,0.003585665907471,5
15000,4,7,0,W2,2,joint,10,0.04714,0.0514666666666667,0.00333841640090558,0.000797766723445928,0.032781223624952,0.00177778485883025,5
15000,4,7,0,W3,3,intensity,10,0.00756666666666666,0.0114,0.00400109831851855,0.00109723133883366,0.00561705297777784,0.00197258459940977,5
15000,4,7,0,W3,3,loc,10,0.01312,0.0182666666666667,0.00404939801752943,0.000920569622840621,0.00905586952153208,0.00155152865517783,5
15000,4,7,0,W3,3,lfw,10,0.00904666666666666,0.0179333333333333,0.00574713333333333,0.00571412700438325,0.00581019999999999,0.00567385451288041,5
15000,4,7,0,W3,3,joint,10,0.0542066666666666,0.0562,0.00258724949891195,0.00074509405662573,0.0386554692951558,0.00146357496286161,5
15000,5,1,0,W1,1,intensity,10,0.00346000000000001,0.00646666666666671,0.00200000000000001,0.00113724814061549,0.00208,0.00120222016841067,5
15000,5,1,0,W1,1,loc,10,0.00821999999999999,0.0107333333333333,0.00375999999999999,0.00149562324429948,0.00541333333333333,0.00122510770501572,5
15000,5,1,0,W1,1,lfw,10,0.00357333333333334,0.0062,0.00276000000000001,0.000945868207873951,0.00276,0.000945868207873945,5
15000,5,1,0,W1,1,joint,10,0.0235733333333333,0.0276666666666667,0.00351474666666667,0.00138913092767465,0.0163877866666667,0.00181563561530268,5
15000,5,1,0,W2,2,intensity,10,0.00535333333333333,0.00913333333333332,0.0034818666666667,0.0014705915967543,0.00379706666666667,0.00129672078721674,5
15000,5,1,0,W2,2,loc,10,0.0154733333333333,0.0228,0.00551271317829455,0.00111450734856715,0.010769031007752,0.00273733621170938,5
15000,5,1,0,W2,2,lfw,10,0.00620666666666667,0.00959999999999998,0.00354000000000003,0.00165502601523694,0.00404000000000001,0.00169679436323647,5
15000,5,1,0,W2,2,joint,10,0.04664,0.0524,0.00373810881073528,0.000889236254628431,0.0323749852544415,0.00267554433849082,5
15000,5,1,0,W3,3,intensity,10,0.00474666666666667,0.00786666666666666,0.00330196595555548,0.00200364655756325,0.00346785777777772,0.00193774244809765,5
15000,5,1,0,W3,3,loc,10,0.0129866666666667,0.0212666666666667,0.00398091520979813,0.000965515079891111,0.00875713050635478,0.0028374500546382,5
15000,5,1,0,W3,3,lfw,10,0.00422666666666667,0.00640000000000001,0.00238980000000001,0.000941694619054152,0.00276120000000001,0.00113798139020129,5
15000,5,1,0,W3,3,joint,10,0.0511533333333333,0.0541333333333333,0.00291270601817272,0.000501464372737348,0.0375212574704986,0.00133152272858213,5
15000,5,2,0,W1,1,intensity,10,0.00471333333333334,0.00980000000000002,0.00409333333333335,0.0032566513135087,0.00434666666666667,0.00311890294102841,5
15000,5,2,0,W1,1,loc,10,0.01144,0.0162666666666667,0.00517333333333333,0.00132715233991179,0.00770666666666666,0.00159554936550949,5
15000,5,2,0,W1,1,lfw,10,0.00402000000000001,0.0074666666666667,0.00290666666666667,0.00137242688532234,0.00290666666666667,0.00137242688532234,5
15000,5,2,0,W1,1,joint,10,0.0268533333333333,0.0322,0.00417566666666666,0.00132991311328556,0.0193824533333333,0.00145099840447115,5
15000,5,2,0,W2,2,intensity,10,0.00836666666666666,0.0135333333333333,0.00506213333333334,0.00344668415211557,0.00573920000000001,0.00354179949241123,5
15000,5,2,0,W2,2,loc,10,0.0129133333333333,0.0184666666666667,0.00427213178294573,0.000974002024311455,0.00806251937984497,0.00159404336290891,5
15000,5,2,0,W2,2,lfw,10,0.00829333333333332,0.0135333333333333,0.00671333333333332,0.00227615660464937,0.00680666666666665,0.00217490740543642,5
15000,5,2,0,W2,2,joint,10,0.0462533333333333,0.0521333333333333,0.0032904771626755,0.000722103617581193,0.0327828063999318,0.00130566061326292,5
15000,5,2,0,W3,3,intensity,10,0.00898666666666666,0.0150666666666666,0.00496589182222225,0.0024460885338009,0.00623032080000003,0.00304056953400958,5
15000,5,2,0,W3,3,loc,10,0.0144466666666667,0.0184666666666667,0.00416342480394808,0.00109543172072841,0.00960933394752263,0.0021598234443293,5
15000,5,2,0,W3,3,lfw,10,0.00884,0.0148,0.00544486666666666,0.003320580116653,0.00585893333333332,0.00326913803964014,5
15000,5,2,0,W3,3,joint,10,0.0550133333333333,0.0598,0.00265800434705613,0.000163636448026976,0.0395956667552359,0.00218223855621649,5
15000,5,3,0,W1,1,intensity,10,0.00467999999999999,0.00759999999999998,0.00350666666666666,0.00260623184779185,0.00369333333333332,0.00288929057036498,5
15000,5,3,0,W1,1,loc,10,0.0121333333333333,0.0187333333333333,0.00416,0.00235871904972924,0.00752,0.00360043207283671,5
15000,5,3,0,W1,1,lfw,10,0.00300666666666667,0.00619999999999998,0.00263999999999997,0.00178736304836668,0.00263999999999999,0.00178736304836668,5
15000,5,3,0,W1,1,joint,10,0.02672,0.0287333333333333,0.00407436,0.000899695839467739,0.01920792,0.00247506110065994,5
15000,5,3,0,W2,2,intensity,10,0.00383333333333335,0.00526666666666671,0.00436986666666662,0.00143529094224443,0.00542480000000001,0.00182287114190772,5
15000,5,3,0,W2,2,loc,10,0.0148066666666667,0.0233333333333333,0.00563333333333332,0.00131988004505461,0.0108066666666667,0.00136583307911327,5
15000,5,3,0,W2,2,lfw,10,0.00895333333333335,0.0158666666666667,0.00545333333333335,0.00424091185163446,0.00576666666666667,0.00419874319820166,5
15000,5,3,0,W2,2,joint,10,0.0454266666666666,0.0498,0.00415155489749333,0.000861992361301853,0.0323562036119218,0.00137535953245257,5
15000,5,3,0,W3,3,intensity,10,0.00592666666666666,0.0105333333333333,0.00310113519999999,0.00125708980146915,0.00424913182222215,0.00156460670692906,5
15000,5,3,0,W3,3,loc,10,0.0146933333333333,0.0169333333333333,0.00435784052203681,0.000304559852315816,0.0101379162966087,0.0020226572809178,5
15000,5,3,0,W3,3,lfw,10,0.0089,0.0135333333333333,0.00565833333333336,0.00423014851328469,0.00595293333333334,0.00434846351791834,5
15000,5,3,0,W3,3,joint,10,0.0565133333333333,0.0622666666666667,0.00302838762289606,0.000722226263340476,0.0404386450278362,0.00414391289481732,5
15000,5,4,0,W1,1,intensity,10,0.00202666666666665,0.00373333333333331,0.00150666666666666,0.000493513480621909,0.00169333333333333,0.000482124926180374,5
15000,5,4,0,W1,1,loc,10,0.0120733333333333,0.0196666666666666,0.00559999999999999,0.00334497965448054,0.00816,0.00418080268741674,5
15000,5,4,0,W1,1,lfw,10,0.00465333333333334,0.00913333333333333,0.00290666666666667,0.00242697800200625,0.00290666666666666,0.00242697800200624,5
15000,5,4,0,W1,1,joint,10,0.0280733333333333,0.0332,0.00512100000000001,0.00170887617391598,0.0191511466666667,0.00322017713294713,5
15000,5,4,0,W2,2,intensity,10,0.00330666666666667,0.00513333333333336,0.00254880000000003,0.000432678068673554,0.00325626666666667,0.000604102566714572,5
15000,5,4,0,W2,2,loc,10,0.0112933333333333,0.0145333333333333,0.00390666666666667,0.000950555393207343,0.00805999999999999,0.00131812155905456,5
15000,5,4,0,W2,2,lfw,10,0.0065,0.0103333333333333,0.00496000000000004,0.00235848350523054,0.00530000000000002,0.00244631241758786,5
15000,5,4,0,W2,2,joint,10,0.0447733333333333,0.0505333333333333,0.00365489589451733,0.000728018857759763,0.031349332055552,0.00331755317839292,5
15000,5,4,0,W3,3,intensity,10,0.00816666666666666,0.0132666666666667,0.00498556239999993,0.00177398831916258,0.00619045271111107,0.00221134266635295,5
15000,5,4,0,W3,3,loc,10,0.0120133333333333,0.016,0.00400224728759569,0.000989002014213137,0.00838514572150741,0.0017200688167913,5
15000,5,4,0,W3,3,lfw,10,0.00557333333333334,0.00746666666666666,0.00387433333333335,0.00126062806216232,0.00401473333333335,0.00133969269693548,5
15000,5,4,0,W3,3,joint,10,0.05644,0.0632,0.00262737481273532,0.000615333288765615,0.0409518101638928,0.00566925401776316,5
15000,5,5,0,W1,1,intensity,10,0.00431333333333332,0.00839999999999998,0.00431999999999999,0.00188703176679377,0.00434666666666666,0.00186392656030816,5
15000,5,5,0,W1,1,loc,10,0.0123066666666667,0.0169333333333333,0.00571999999999998,0.000980249401371343,0.00907999999999998,0.00248435102189687,5
15000,5,5,0,W1,1,lfw,10,0.00596000000000001,0.0104666666666667,0.00401333333333335,0.00190403081207563,0.00401333333333334,0.00190403081207563,5
15000,5,5,0,W1,1,joint,10,0.02502,0.0322,0.00407969333333333,0.00151976998376582,0.0188616666666667,0.00275274395507869,5
15000,5,5,0,W2,2,intensity,10,0.00656666666666667,0.0101333333333333,0.00489973333333332,0.00385502862361479,0.00534266666666669,0.00381612916156907,5
15000,5,5,0,W2,2,loc,10,0.0140666666666667,0.0184666666666666,0.00474666666666666,0.000670530814199937,0.00927192982456138,0.000908733827013998,5
15000,5,5,0,W2,2,lfw,10,0.00542666666666668,0.00860000000000005,0.00398666666666666,0.00208707663704255,0.00424,0.00233778147443728,5
15000,5,5,0,W2,2,joint,10,0.0437666666666667,0.0499333333333333,0.0027131171465628,0.00028530822641444,0.0320381496613262,0.00192415588723651,5
15000,5,5,0,W3,3,intensity,10,0.00588666666666665,0.0100666666666666,0.00484769004444447,0.00225516618726311,0.00550497093333338,0.00260185444262803,5
15000,5,5,0,W3,3,loc,10,0.0148466666666667,0.0187333333333333,0.00424057968022622,0.00112979806069523,0.0100051407423236,0.00150369640260464,5
15000,5,5,0,W3,3,lfw,10,0.00277333333333334,0.005,0.00263766666666667,0.000881617705004701,0.00319553333333331,0.000947415126658957,5
15000,5,5,0,W3,3,joint,10,0.0525133333333333,0.0564,0.00257768985854606,0.000391673814650661,0.0388541546630395,0.000857069463981306,5
15000,5,6,0,W1,1,intensity,10,0.00477333333333333,0.00906666666666666,0.00385333333333333,0.00209782956621574,0.00395999999999999,0.00214972866504899,5
15000,5,6,0,W1,1,loc,10,0.00970666666666667,0.0124,0.00477333333333333,0.00191404168072577,0.00761333333333333,0.00246459372356221,5
15000,5,6,0,W1,1,lfw,10,0.00599333333333335,0.0107333333333334,0.00433333333333334,0.00207632153365299,0.00433333333333335,0.00207632153365299,5
15000,5,6,0,W1,1,joint,10,0.02816,0.0348,0.00401302666666665,0.00129162194468814,0.0200057333333333,0.00298462315767557,5
15000,5,6,0,W2,2,intensity,10,0.00588666666666668,0.011,0.0037762666666667,0.00149963296250187,0.00432720000000003,0.00131058819704064,5
15000,5,6,0,W2,2,loc,10,0.011,0.0146666666666667,0.00514733418913135,0.00215220896994007,0.00766300385109116,0.00177928761862728,5
15000,5,6,0,W2,2,lfw,10,0.00749333333333331,0.0126666666666666,0.00476666666666664,0.00200277585143995,0.00500666666666665,0.00248578179072721,5
15000,5,6,0,W2,2,joint,10,0.0412733333333333,0.0435333333333333,0.00312401634101299,0.000701621284570175,0.0298801658394602,0.00270975129059368,5
15000,5,6,0,W3,3,intensity,10,0.00852666666666668,0.0130666666666667,0.00485745244444444,0.00208603751116703,0.00578386151111109,0.00152690336114594,5
15000,5,6,0,W3,3,loc,10,0.0147866666666667,0.0194,0.0046068112951425,0.000772256574837347,0.0105195724036078,0.00170667916312921,5
15000,5,6,0,W3,3,lfw,10,0.00692666666666667,0.0109333333333333,0.00467393333333334,0.00137204637109842,0.00530113333333333,0.00181500118763351,5
15000,5,6,0,W3,3,joint,10,0.05362,0.0571333333333333,0.0028992962033759,0.000729287791092334,0.0380377199031546,0.00366155888364653,5
15000,5,7,0,W1,1,intensity,10,0.00487999999999999,0.0102,0.00273333333333333,0.00216692306175267,0.00294666666666665,0.002407119071052,5
15000,5,7,0,W1,1,loc,10,0.0117,0.0158,0.00501333333333334,0.00135269278765645,0.00806666666666668,0.000976387901058452,5
15000,5,7,0,W1,1,lfw,10,0.00456666666666667,0.00893333333333333,0.00272,0.00169404184652498,0.00272000000000001,0.00169404184652498,5
15000,5,7,0,W1,1,joint,10,0.02544,0.031,0.00409490666666667,0.00150597051365556,0.0179474533333333,0.00232080878928972,5
15000,5,7,0,W2,2,intensity,10,0.00871333333333332,0.0136666666666666,0.0046656,0.00265824627234652,0.00531173333333331,0.00270002064189642,5
15000,5,7,0,W2,2,loc,10,0.0120866666666667,0.0178666666666666,0.00443940094137782,0.00166140835789573,0.00883061665002611,0.00317785276525878,5
15000,5,7,0,W2,2,lfw,10,0.00492000000000001,0.00733333333333333,0.00353333333333332,0.00146211414663075,0.00394666666666667,0.00147866305980923,5
15000,5,7,0,W2,2,joint,10,0.04322,0.0498,0.00431921718135197,0.000802460684392057,0.0303363601569392,0.00325025718036791,5
15000,5,7,0,W3,3,intensity,10,0.00908666666666665,0.0148,0.00435291706666667,0.00320562309191961,0.00607699573333341,0.00363311693929044,5
15000,5,7,0,W3,3,loc,10,0.01374,0.0182,0.00548353056728647,0.00055668626492764,0.0108792939873099,0.00146683487909561,5
15000,5,7,0,W3,3,lfw,10,0.0085,0.0168666666666667,0.00757006666666663,0.00225408555491776,0.00761999999999999,0.00226587302282268,5
15000,5,7,0,W3,3,joint,10,0.0483733333333333,0.0516666666666667,0.00309719918897585,0.000515913580120114,0.0351031748713449,0.00200691188791359,5
15000,6,1,0,W1,1,intensity,10,0.0053,0.00926666666666664,0.00364,0.00109199104595432,0.00364000000000001,0.00109199104595432,5
15000,6,1,0,W1,1,loc,10,0.0120666666666667,0.0169333333333333,0.00522666666666666,0.00105472481929859,0.00812,0.00102567051239664,5
15000,6,1,0,W1,1,lfw,10,0.00392,0.00726666666666665,0.00248,0.00145403652712791,0.00248,0.00145403652712792,5
15000,6,1,0,W1,1,joint,10,0.02422,0.0262666666666667,0.00366533333333334,0.000666089750375697,0.0171889333333333,0.00138487589496115,5
15000,6,1,0,W2,2,intensity,10,0.00624666666666668,0.0116,0.00432800000000003,0.00234822580780566,0.00448666666666669,0.00215787446859687,5
15000,6,1,0,W2,2,loc,10,0.01444,0.0212,0.0056501937984496,0.00155775287828523,0.00990302325581398,0.00259150608780048,5
15000,6,1,0,W2,2,lfw,10,0.00598666666666668,0.0108,0.00508666666666666,0.0014807280491554,0.00541333333333331,0.00152162194165744,5
15000,6,1,0,W2,2,joint,10,0.0376733333333333,0.0442666666666666,0.00349618171822883,0.000952809014741199,0.0272647731204336,0.00207862931349718,5
15000,6,1,0,W3,3,intensity,10,0.00599333333333334,0.00860000000000001,0.00403966177777781,0.000961940724897255,0.00449812222222226,0.00103921121355944,5
15000,6,1,0,W3,3,loc,10,0.0142466666666667,0.0194666666666667,0.00495296340251486,0.00209958515730852,0.00999847419551109,0.00309440533217334,5
15000,6,1,0,W3,3,lfw,10,0.00612,0.00986666666666668,0.00547939999999997,0.00114829202634947,0.00632039999999998,0.00123151093738094,5
15000,6,1,0,W3,3,joint,10,0.0503666666666667,0.0561333333333333,0.00292730222745335,0.000785817703792842,0.0367255464851087,0.00218463762029417,5
15000,6,2,0,W1,1,intensity,10,0.00418,0.00846666666666668,0.00326666666666667,0.00120369800568452,0.00326666666666666,0.00120369800568452,5
15000,6,2,0,W1,1,loc,10,0.00865999999999999,0.0136,0.00426666666666666,0.00289904198735453,0.00613333333333333,0.0023678400846904,5
15000,6,2,0,W1,1,lfw,10,0.00576000000000001,0.00913333333333331,0.00372000000000001,0.00227908363651319,0.00372000000000001,0.00227908363651319,5
15000,6,2,0,W1,1,joint,10,0.02684,0.0315333333333333,0.00427466666666667,0.00174985332718679,0.0185629333333333,0.00221570914657638,5
15000,6,2,0,W2,2,intensity,10,0.00775333333333333,0.0132666666666666,0.00526533333333334,0.00225766053938831,0.00563333333333334,0.00249823048487434,5
15000,6,2,0,W2,2,loc,10,0.01024,0.0144666666666667,0.00362562015503876,0.000818916261420274,0.0069551550387597,0.00117174025731179,5
15000,6,2,0,W2,2,lfw,10,0.00944000000000001,0.0175333333333334,0.00573333333333335,0.00476771550232511,0.00586,0.00464724530113151,5
15000,6,2,0,W2,2,joint,10,0.04166,0.0488666666666667,0.00321232161297426,0.000394231937071291,0.0301545131690902,0.00319490996312922,5
15000,6,2,0,W3,3,intensity,10,0.00621333333333333,0.0121333333333333,0.0036015675555556,0.00199961514530787,0.00441553644444448,0.00187145799558154,5
15000,6,2,0,W3,3,loc,10,0.0139333333333333,0.0186666666666667,0.00420481125531345,0.00084429268699901,0.00966815991817532,0.00306653288113096,5
15000,6,2,0,W3,3,lfw,10,0.00675333333333333,0.0107333333333333,0.00449153333333335,0.00252556116536504,0.00527653333333334,0.00276991718287749,5
15000,6,2,0,W3,3,joint,10,0.0518,0.0568,0.00295257826335775,0.000692064661236533,0.0363514471071435,0.00274172092306029,5
15000,6,3,0,W1,1,intensity,10,0.00575333333333334,0.0116,0.00375999999999999,0.00201913072605241,0.00375999999999999,0.00201913072605241,5
15000,6,3,0,W1,1,loc,10,0.0114933333333333,0.0167333333333333,0.00582666666666668,0.00172858323490657,0.00816000000000001,0.00228842497995649,5
15000,6,3,0,W1,1,lfw,10,0.00402,0.00700000000000001,0.00262666666666666,0.00127767149316422,0.00262666666666667,0.00127767149316421,5
15000,6,3,0,W1,1,joint,10,0.0250666666666667,0.0273333333333333,0.0039216,0.00154453571592818,0.0175498666666667,0.00168647504840389,5
15000,6,3,0,W2,2,intensity,10,0.00505999999999999,0.00739999999999999,0.00264666666666665,0.00112118984416854,0.00328133333333333,0.00144354809795556,5
15000,6,3,0,W2,2,loc,10,0.0128466666666667,0.0142,0.00507333333333334,0.00152299959874511,0.0106666666666667,0.00218790869198066,5
15000,6,3,0,W2,2,lfw,10,0.00468,0.00839999999999999,0.00313999999999997,0.00243349314543702,0.00338666666666666,0.00235001182030125,5
15000,6,3,0,W2,2,joint,10,0.0414333333333333,0.0481333333333333,0.00268761981274667,0.000720539258304758,0.0304575516374578,0.00374550933725398,5
15000,6,3,0,W3,3,intensity,10,0.00783999999999999,0.0113333333333333,0.00391862399999999,0.00147943355403627,0.00524773111111109,0.00150453422968172,5
15000,6,3,0,W3,3,loc,10,0.01478,0.0197333333333334,0.00439515406976743,0.00134297251239121,0.0109967688923635,0.00292415083289591,5
15000,6,3,0,W3,3,lfw,10,0.00451333333333335,0.00706666666666667,0.00291833333333332,0.00179492426333568,0.00309046666666667,0.00195617588393499,5
15000,6,3,0,W3,3,joint,10,0.0509933333333333,0.0544,0.00273921118995792,0.000273898025669549,0.0367199886470094,0.00251367814236563,5
15000,6,4,0,W1,1,intensity,10,0.00550666666666665,0.0114666666666666,0.00354666666666665,0.00219210705334691,0.00354666666666666,0.00219210705334691,5
15000,6,4,0,W1,1,loc,10,0.01268,0.0177333333333333,0.00539999999999999,0.00116428327977152,0.00785333333333333,0.00118077187560605,5
